school_id,landsat_prob_fail,static_prob_fail,intervention,h50_fail_pred,h140_fail_pred,h230_fail_pred,h330_fail_pred
106162,10.921377182006836,9.205896377563477,0,52.45558547973633,27.6436767578125,31.39117431640625,36.723915100097656
109219,67.18422698974611,43.88179016113281,0,-1.0,-1.0,-1.0,-1.0
109501,46.54261779785156,32.871944427490234,0,-1.0,-1.0,-1.0,-1.0
136625,49.58473205566406,69.29251098632811,0,81.17717742919922,67.19361114501953,52.70631408691406,53.43561172485352
109210,84.47621154785156,88.06417846679688,0,-1.0,-1.0,-1.0,-1.0
107674,45.041282653808594,20.991424560546875,0,27.20976829528809,23.645530700683594,28.33062171936035,26.55649757385254
104842,10.827859878540039,60.26767349243164,0,63.10026168823242,33.258567810058594,33.254810333251946,51.71495819091797
106388,17.515975952148438,47.362388610839844,0,-1.0,-1.0,-1.0,-1.0
105082,2.3422088623046875,21.1782283782959,0,38.33884811401367,28.839365005493164,40.54476547241211,35.24549865722656
105011,9.463120460510254,48.65951538085938,0,48.73881149291992,35.68947219848633,30.22390556335449,44.18369674682617
106302,27.60556983947754,63.32234573364258,0,60.78789901733398,62.96268844604492,67.13288116455078,39.66418075561523
104777,32.734386444091804,60.75707244873047,0,-1.0,-1.0,-1.0,-1.0
104538,23.32198143005371,13.920187950134276,0,44.917442321777344,53.67858505249024,38.87713241577149,50.87009048461914
107672,15.902572631835938,33.86318206787109,0,41.34503555297852,23.066747665405273,27.217945098876953,40.111907958984375
136595,70.17711639404297,49.59049987792969,0,45.75179290771485,54.24156951904297,70.67357635498047,48.50284194946289
106312,3.958149909973145,42.11283493041992,0,50.20957565307617,44.358680725097656,43.16228103637695,40.58567428588867
107921,18.45906639099121,38.67202377319336,0,-1.0,-1.0,-1.0,-1.0
105253,3.0628442764282227,40.17804718017578,0,-1.0,-1.0,-1.0,-1.0
105022,6.0400428771972665,15.627784729003904,0,55.42133331298828,43.8540267944336,45.59700393676758,56.25276565551758
107747,9.12442111968994,28.18210411071777,0,28.095388412475586,49.08619689941406,26.52412033081055,36.894039154052734
105196,3.0939023494720463,15.00969409942627,0,43.41064834594727,25.388959884643555,45.96100997924805,38.59233474731445
105858,2.152060270309448,23.46859741210937,0,18.259004592895508,33.53499984741211,37.06013870239258,21.62529945373535
107395,0.6313921809196472,40.43113708496094,0,-1.0,-1.0,-1.0,-1.0
107603,17.606157302856445,48.71171951293945,0,-1.0,-1.0,-1.0,-1.0
105327,2.6573352813720703,29.842609405517575,0,47.79902648925781,29.92552757263184,22.7710018157959,50.95684432983398
109586,26.799806594848636,5.8786067962646475,0,-1.0,-1.0,-1.0,-1.0
