,school_id,intervention,actual_mean,predicted_mean,error
0,106162,0,31.43,33.17759999999997,1.74759999999997
1,109219,0,31.77,27.928899999999985,3.841100000000015
2,109501,0,34.27,33.23530000000002,1.0346999999999866
3,106122,0,28.09,35.705,7.614999999999998
4,136625,0,31.96,29.497300000000028,2.4626999999999732
5,109210,0,33.0,27.821800000000003,5.178199999999997
6,107674,0,37.52,36.40139999999999,1.118600000000015
7,104842,0,36.95,34.03319999999995,2.916800000000052
8,106388,0,37.39,34.69289999999998,2.6971000000000203
9,105082,0,37.9,35.73500000000003,2.1649999999999707
10,105011,0,29.69,36.045600000000015,6.355600000000013
11,106302,0,33.45,32.54969999999999,0.9003000000000156
12,104777,0,30.44,25.3848,5.055200000000003
13,104538,0,39.39,37.13929999999998,2.2507000000000232
14,107672,0,31.41,32.659999999999975,1.2499999999999751
15,104805,0,36.32,36.01310000000003,0.3068999999999704
16,108048,0,35.31,33.75229999999997,1.5577000000000325
17,106312,0,38.4,36.54800000000004,1.8519999999999612
18,105657,0,28.3,29.95640000000002,1.6564000000000192
19,105253,0,37.06,35.433699999999966,1.626300000000036
20,107502,0,30.81,31.43349999999997,0.6234999999999715
21,106141,0,37.54,37.03459999999998,0.5054000000000158
22,105022,0,36.97,31.131499999999996,5.838500000000003
23,107747,0,37.52,35.3541,2.1659000000000006
24,105196,0,34.25,36.34790000000001,2.09790000000001
25,105858,0,36.99,36.13699999999994,0.8530000000000655
26,107395,0,32.56,32.36080000000003,0.19919999999996918
27,107603,0,31.39,32.661299999999976,1.2712999999999752
28,105327,0,38.38,34.49390000000005,3.8860999999999493
29,136612,0,35.28,34.550800000000066,0.7291999999999348
30,109586,0,38.02,32.03099999999999,5.989000000000011
31,109018,0,38.34,31.93330000000002,6.406699999999983
32,107696,0,38.76,37.126800000000074,1.633199999999924
33,157505,0,30.4,31.847400000000036,1.4474000000000373
34,109183,0,35.84,32.59500000000001,3.2449999999999903
35,106768,0,37.03,35.26900000000005,1.760999999999953
36,107261,0,38.31,32.92329999999997,5.386700000000033
37,104627,0,34.67,34.17210000000003,0.4978999999999729
38,107825,0,39.7,36.30459999999996,3.395400000000045
39,107424,0,39.77,37.87849999999999,1.8915000000000148
40,105574,0,38.74,37.05959999999993,1.6804000000000698
41,106356,0,33.62,33.95869999999995,0.33869999999995315
42,106352,0,39.83,35.28439999999998,4.545600000000022
43,105358,0,36.78,37.21400000000004,0.43400000000004013
44,109218,0,35.11,31.897800000000014,3.212199999999985
45,105619,0,31.78,32.91730000000004,1.1373000000000388
46,136877,0,36.07,24.303899999999985,11.766100000000016
47,106378,0,35.36,37.12129999999996,1.761299999999963
48,108605,0,30.98,27.98040000000001,2.9995999999999903
49,104923,0,35.54,31.155799999999985,4.384200000000014
50,106144,0,38.39,37.23960000000002,1.1503999999999834
51,107837,0,34.79,34.00249999999997,0.7875000000000298
52,105943,0,34.16,34.1839,0.023900000000004695
53,105854,0,38.77,37.957599999999985,0.812400000000018
54,107909,0,38.69,25.50430000000001,13.185699999999986
55,107685,0,34.04,32.040299999999995,1.9997000000000043
56,106819,0,31.6,36.53120000000005,4.931200000000047
57,162504,0,32.98,28.236800000000013,4.743199999999984
58,106123,0,31.68,32.74039999999998,1.06039999999998
59,108691,0,29.53,26.72140000000002,2.8085999999999807
60,106566,0,34.4,34.27940000000001,0.12059999999998894
61,105034,0,38.84,37.81090000000002,1.0290999999999855
62,105562,0,29.88,31.404400000000045,1.5244000000000462
63,107002,0,31.16,29.42969999999999,1.7303000000000104
64,107517,0,33.29,33.239899999999984,0.05010000000001469
65,106260,0,28.97,31.32489999999999,2.35489999999999
66,107805,0,33.0,30.980600000000003,2.0193999999999974
67,106931,0,37.0,35.10629999999999,1.8937000000000097
68,105320,0,37.07,33.25640000000001,3.813599999999987
69,106138,0,34.35,34.32879999999996,0.021200000000042962
70,106406,0,36.44,35.04330000000002,1.3966999999999743
71,105208,0,38.0,36.55590000000001,1.4440999999999917
72,106666,0,34.84,34.99280000000003,0.15280000000002758
73,107649,0,37.75,36.433599999999984,1.3164000000000158
74,106890,0,37.4,35.587900000000026,1.8120999999999725
75,105419,0,36.5,36.01950000000001,0.48049999999999216
76,105741,0,38.73,37.09350000000002,1.6364999999999768
77,108281,0,36.6,22.918699999999987,13.681300000000014
78,105524,0,28.37,30.50199999999995,2.131999999999948
79,104686,0,31.26,29.11799999999998,2.1420000000000208
80,105632,0,37.48,37.130900000000025,0.34909999999997154
81,109106,0,34.19,31.239300000000018,2.95069999999998
82,106947,0,33.56,33.72829999999997,0.1682999999999666
83,106627,0,34.78,33.484000000000044,1.2959999999999567
84,107675,0,33.03,32.72550000000004,0.3044999999999618
85,104699,0,38.49,35.32319999999995,3.166800000000052
86,104818,0,37.58,31.461800000000004,6.1181999999999945
87,105492,0,35.8,36.09530000000002,0.2953000000000259
88,106827,0,37.11,34.87919999999999,2.230800000000009
89,104508,0,34.38,33.694399999999995,0.685600000000008
90,108726,0,34.71,31.46620000000001,3.2437999999999896
91,105519,0,35.09,35.71680000000003,0.6268000000000242
92,104503,0,29.86,30.472200000000015,0.6122000000000156
93,106126,0,33.33,36.2286,2.898600000000002
94,104530,0,34.07,31.27090000000001,2.7990999999999886
95,105030,0,38.87,37.44789999999994,1.4221000000000572
96,105789,0,37.87,36.620499999999964,1.2495000000000331
97,159515,0,33.38,33.82180000000005,0.4418000000000504
98,106874,0,37.17,34.880800000000015,2.289199999999987
99,108326,0,30.09,30.633500000000016,0.5435000000000159
100,106181,0,31.07,31.441000000000034,0.3710000000000342
