school_id,landsat_prob_fail,static_prob_fail,intervention,h50_fail_pred,h140_fail_pred,h230_fail_pred,h330_fail_pred,region,province
105022,2.251083850860596,31.027572631835934,0,23.94316101074219,34.73201370239258,5.821780681610107,36.68685150146485,1,3
107747,37.65148544311523,16.662105560302734,0,9.823232650756836,20.08386993408203,9.580510139465332,10.915241241455078,2,2
105196,4.48383903503418,12.766429901123047,0,40.08845520019531,12.127144813537598,23.06413269042969,42.41901779174805,1,7
105858,6.924842834472656,17.639278411865234,0,31.479990005493164,10.306264877319336,14.508691787719727,20.889404296875,1,7
107395,13.044649124145508,27.287826538085934,0,-1.0,-1.0,-1.0,-1.0,2,2
107603,45.75189208984375,47.79919815063477,0,-1.0,-1.0,-1.0,-1.0,2,2
105327,3.45963978767395,13.763769149780273,0,18.806936264038086,35.413333892822266,12.14876651763916,22.463937759399414,1,7
136612,30.53595352172852,54.539222717285156,0,-1.0,-1.0,-1.0,-1.0,0,6
109586,15.311566352844238,26.32041358947754,0,-1.0,-1.0,-1.0,-1.0,2,2
109018,61.99153518676758,23.48397827148437,0,-1.0,-1.0,-1.0,-1.0,2,9
107696,4.9486422538757315,43.942176818847656,0,-1.0,-1.0,-1.0,-1.0,2,2
157505,42.7268180847168,51.63766860961914,0,36.237491607666016,22.364347457885746,15.526598930358887,16.785707473754886,1,0
109183,81.3665771484375,36.55303955078125,0,-1.0,-1.0,-1.0,-1.0,2,9
106768,39.48964309692383,18.722126007080078,0,18.480344772338867,26.41187286376953,19.39691734313965,10.120489120483398,1,11
107261,14.939854621887207,52.186256408691406,0,-1.0,-1.0,-1.0,-1.0,2,2
104627,42.77365493774414,16.136295318603516,0,17.682226181030273,20.7998104095459,22.04751205444336,13.426899909973145,1,1
107825,9.725300788879396,18.48367691040039,0,8.110218048095701,17.610944747924805,11.499221801757812,9.64736557006836,2,2
107424,8.503332138061522,38.303367614746094,0,30.69849967956543,25.416418075561523,9.876605033874512,35.059165954589844,2,2
105574,39.10491561889648,8.759085655212402,0,13.409857749938965,11.700342178344727,10.428394317626953,5.733681678771973,1,7
106356,4.5756425857543945,10.21749496459961,0,-1.0,-1.0,-1.0,-1.0,1,11
106352,33.58977508544922,32.47690200805664,0,8.023619651794434,2.5781502723693848,17.184253692626953,3.3681213855743413,1,11
105358,14.485528945922852,29.65619659423828,0,-1.0,-1.0,-1.0,-1.0,1,7
109218,57.95766067504883,30.67516326904297,0,-1.0,-1.0,-1.0,-1.0,2,9
105619,1.7072150707244873,3.807359933853149,0,18.212671279907227,5.538412094116211,33.739673614501946,32.922622680664055,1,7
136877,61.14731979370117,67.05982971191406,0,-1.0,-1.0,-1.0,-1.0,0,6
106378,2.6570773124694824,41.23211669921875,0,-1.0,-1.0,-1.0,-1.0,1,11
108605,66.92855072021484,63.3348274230957,0,-1.0,-1.0,-1.0,-1.0,2,9
104923,40.06499481201172,29.82964515686035,0,-1.0,-1.0,-1.0,-1.0,1,3
106144,22.77106094360352,10.500649452209473,0,-1.0,-1.0,-1.0,-1.0,1,8
107837,8.531625747680664,16.405044555664062,0,-1.0,-1.0,-1.0,-1.0,2,2
105943,5.067156791687012,32.1248779296875,0,19.59749984741211,38.42443084716797,11.234416007995604,14.298640251159668,1,8
105854,1.267601490020752,14.477594375610352,0,-1.0,-1.0,-1.0,-1.0,1,7
107909,65.29927062988281,47.84611892700195,0,-1.0,-1.0,-1.0,-1.0,2,4
107685,39.80706024169922,58.53541564941406,0,47.98051071166992,32.43794631958008,37.380516052246094,27.578147888183594,2,2
106819,14.899961471557615,3.653879404067993,0,-1.0,-1.0,-1.0,-1.0,1,12
162504,68.57692718505861,57.30050277709961,0,-1.0,-1.0,-1.0,-1.0,1,3
106123,0.19500014185905454,36.81608581542969,0,26.685365676879886,47.53245544433594,25.587993621826172,9.06491470336914,1,8
108691,88.40699005126953,47.88876342773438,0,-1.0,-1.0,-1.0,-1.0,2,9
106566,3.071218013763428,8.662528991699219,0,4.304336071014403,13.015934944152832,32.28444290161133,25.25554847717285,1,11
105034,6.137058734893799,10.643000602722168,0,-1.0,-1.0,-1.0,-1.0,1,3
105562,1.7363187074661257,4.520370960235597,0,42.60826110839844,9.72071647644043,24.258119583129886,27.255260467529297,1,7
107002,44.60049057006836,29.547277450561523,0,10.872559547424316,23.335357666015625,43.9229621887207,24.41674613952637,1,12
107517,5.367607116699219,16.937427520751953,0,34.0123291015625,9.788579940795898,39.82222366333008,6.30816125869751,2,2
106260,9.35763454437256,2.1936495304107666,0,23.207578659057614,24.13604164123535,10.576498985290527,11.152729988098145,1,8
107805,9.702534675598145,26.700815200805664,0,-1.0,-1.0,-1.0,-1.0,2,2
106931,8.336848258972168,11.694440841674805,0,-1.0,-1.0,-1.0,-1.0,1,12
105320,2.5778324604034424,28.827964782714844,0,-1.0,-1.0,-1.0,-1.0,1,7
106138,37.91376495361328,8.435742378234862,0,36.4433708190918,24.01383972167969,24.45282554626465,22.491315841674805,1,8
106406,11.716630935668945,13.954654693603516,0,-1.0,-1.0,-1.0,-1.0,1,11
105208,2.3951587677001958,18.848617553710934,0,34.78853225708008,4.3477115631103525,23.01807975769043,13.77303409576416,1,7
106666,21.536788940429688,29.88044548034668,0,10.018394470214844,12.773653984069824,29.81610870361328,20.312292098999023,1,11
107649,28.61080741882324,27.877521514892575,0,-1.0,-1.0,-1.0,-1.0,2,2
106890,56.361610412597656,6.434093952178955,0,-1.0,-1.0,-1.0,-1.0,1,12
105419,54.66116714477539,2.3896801471710205,0,-1.0,-1.0,-1.0,-1.0,1,7
105741,31.08160400390625,53.0966682434082,0,-1.0,-1.0,-1.0,-1.0,1,7
108281,67.01371765136719,45.272178649902344,0,32.16433334350586,27.08042907714844,27.73713111877441,16.256771087646484,2,5
105524,7.92560338973999,2.642796277999878,0,-1.0,-1.0,-1.0,-1.0,1,7
104686,27.53899955749512,27.526411056518555,0,-1.0,-1.0,-1.0,-1.0,1,1
105632,11.715206146240234,6.33687162399292,0,-1.0,-1.0,-1.0,-1.0,1,7
109106,51.72269821166992,41.33763885498047,0,17.559606552124027,25.71985054016113,13.251405715942385,13.111124992370605,2,9
106947,13.717278480529785,3.7192876338958736,0,-1.0,-1.0,-1.0,-1.0,1,12
106627,27.78945541381836,13.51345157623291,0,21.49584197998047,29.77815055847168,18.781604766845703,16.853460311889652,1,11
107675,35.36677169799805,26.4190731048584,0,17.312013626098633,40.198158264160156,19.54111671447754,14.69832992553711,2,2
104699,26.5532283782959,34.52063369750977,0,-1.0,-1.0,-1.0,-1.0,1,1
104818,4.006356716156007,50.82585144042969,0,41.64802551269531,39.2226791381836,27.13609313964844,41.69474411010742,1,3
105492,35.00400924682617,33.33457565307617,0,-1.0,-1.0,-1.0,-1.0,1,7
106827,25.936559677124023,6.728799819946289,0,27.363624572753906,36.93922805786133,7.535534858703612,14.833620071411133,1,12
104508,13.40961456298828,26.59453773498535,0,-1.0,-1.0,-1.0,-1.0,1,0
108726,47.5743522644043,40.9760856628418,0,-1.0,-1.0,-1.0,-1.0,2,9
105519,0.25588935613632197,14.567182540893555,0,-1.0,-1.0,-1.0,-1.0,1,7
104503,5.173147678375244,5.587047576904297,0,15.825852394104006,16.09639549255371,18.97635078430176,23.388813018798828,1,0
106126,3.667960643768311,17.473968505859375,0,35.47597122192383,22.65969276428223,18.108348846435547,24.79496765136719,1,8
104530,21.82696914672852,27.46235656738281,0,28.749408721923828,48.08407974243164,40.78263473510742,46.62446212768555,1,1
105030,0.6888874173164368,4.067120552062988,0,10.935263633728027,9.900561332702637,20.36271095275879,13.165261268615724,1,3
105789,34.652572631835945,17.759220123291016,0,13.638175964355467,29.22397041320801,18.079444885253906,46.75680541992188,1,7
159515,31.552207946777344,9.359326362609863,0,-1.0,-1.0,-1.0,-1.0,1,8
106874,32.13000869750977,13.422934532165527,0,-1.0,-1.0,-1.0,-1.0,1,12
108326,67.16486358642578,46.63663101196289,0,18.53978538513184,7.056828498840332,12.523320198059082,24.2137393951416,2,5
106181,14.680261611938475,23.81004524230957,0,25.417051315307614,22.40453147888184,23.74631500244141,31.817293167114254,1,8
107641,7.327988147735597,34.00149917602539,0,17.980863571166992,24.661272048950195,38.69420623779297,20.94397735595703,2,2
105365,35.559051513671875,22.328144073486328,0,-1.0,-1.0,-1.0,-1.0,1,7
107828,22.471643447875977,44.0315055847168,0,-1.0,-1.0,-1.0,-1.0,2,2
105748,1.2695227861404421,32.26161956787109,0,-1.0,-1.0,-1.0,-1.0,1,7
105745,12.821587562561035,24.50937843322754,0,14.60860824584961,28.257116317749023,29.68144416809082,19.24337577819824,1,7
136794,67.70062255859375,31.25668716430664,0,37.657470703125,40.149600982666016,38.31730651855469,29.43373107910156,0,6
105446,28.72740936279297,12.235910415649414,0,25.86487197875977,31.285085678100586,37.195396423339844,26.824935913085934,1,7
108868,59.02655792236328,48.79766464233398,0,44.20142364501953,19.192453384399414,16.515300750732422,15.717528343200685,2,9
106238,1.8505504131317136,18.315073013305664,0,29.431100845336914,19.395919799804688,12.466530799865724,23.01732063293457,1,8
109438,46.69830703735352,40.94196701049805,0,37.281150817871094,22.532812118530273,31.45995712280273,48.31230926513672,2,10
107316,8.70777416229248,17.411279678344727,0,17.15446662902832,24.80632209777832,15.545286178588867,29.34483528137207,2,2
105712,7.844892978668213,13.396406173706055,0,-1.0,-1.0,-1.0,-1.0,1,7
104949,35.142730712890625,5.397263526916504,0,-1.0,-1.0,-1.0,-1.0,1,3
107496,7.516173839569093,5.4589009284973145,0,22.016206741333008,21.78460693359375,7.670219898223878,17.712671279907227,2,2
106418,20.01565933227539,51.11020278930664,0,-1.0,-1.0,-1.0,-1.0,1,11
104950,19.74371337890625,5.289902687072754,0,-1.0,-1.0,-1.0,-1.0,1,3
107468,3.5376758575439453,39.90156173706055,0,-1.0,-1.0,-1.0,-1.0,2,2
107898,44.8111686706543,45.3480110168457,0,43.98406600952149,49.42646408081055,37.2963981628418,44.97604751586914,2,4
104909,32.567169189453125,58.35112380981445,0,44.58134841918945,26.45871734619141,46.10503005981445,45.8268928527832,1,3
109293,55.88497924804688,45.42246627807617,0,-1.0,-1.0,-1.0,-1.0,2,9
106716,2.8990144729614262,34.40926742553711,0,-1.0,-1.0,-1.0,-1.0,1,11
106807,21.7818660736084,21.22447204589844,0,13.20521354675293,22.029592514038086,15.391423225402832,30.151996612548828,1,12
105994,0.9427196979522704,9.269025802612305,0,17.09638786315918,38.9232063293457,27.08663558959961,25.684040069580078,1,8
104832,47.2318000793457,64.79000091552734,0,22.99916076660156,47.65740203857422,29.13623809814453,28.48688697814941,1,3
105122,15.636509895324707,38.82831573486328,0,-1.0,-1.0,-1.0,-1.0,1,3
105494,11.17370319366455,10.603119850158693,0,14.528118133544922,3.3083162307739262,7.253254413604736,26.86350250244141,1,7
107109,8.688658714294434,29.96422576904297,0,-1.0,-1.0,-1.0,-1.0,1,7
107639,8.589463233947754,15.397424697875975,0,-1.0,-1.0,-1.0,-1.0,2,2
105687,9.009442329406738,37.249900817871094,0,-1.0,-1.0,-1.0,-1.0,1,7
105155,56.179542541503906,71.52867126464844,0,41.52716827392578,35.84725952148437,41.45088195800781,39.31856918334961,1,3
109460,65.82369995117189,48.7856674194336,0,43.85030364990234,36.92854690551758,10.102538108825684,36.86809539794922,2,10
107234,18.21692657470703,19.881193161010746,0,-1.0,-1.0,-1.0,-1.0,2,2
106844,1.166053056716919,11.959792137145994,0,15.151232719421387,11.850236892700195,10.175458908081056,18.478492736816406,1,12
107653,17.796188354492188,41.845924377441406,0,-1.0,-1.0,-1.0,-1.0,2,2
108921,68.02271270751953,57.597511291503906,0,-1.0,-1.0,-1.0,-1.0,2,9
105015,22.69990348815918,4.112579822540283,0,7.585395336151122,16.363868713378903,39.55353546142578,51.15826034545898,1,3
105860,2.584897518157959,0.43506109714508057,0,-1.0,-1.0,-1.0,-1.0,1,7
106293,12.181992530822756,8.390830993652344,0,21.70355033874512,20.95269203186035,21.152193069458008,38.82952117919922,1,8
104694,4.661332607269287,41.16399383544922,0,15.161852836608887,26.61646842956543,15.821747779846193,12.411598205566404,1,1
105167,14.313705444335938,27.87647819519043,0,-1.0,-1.0,-1.0,-1.0,1,3
104730,8.543216705322267,52.60261154174805,0,16.225385665893555,29.97111320495605,39.4555778503418,32.288970947265625,1,3
106038,11.636397361755373,20.707624435424805,0,-1.0,-1.0,-1.0,-1.0,1,8
106051,10.243419647216797,26.046123504638672,0,35.95238876342773,49.852256774902344,24.571687698364254,32.37827682495117,1,8
106070,18.23406791687012,25.189653396606445,0,21.00643920898437,6.162022590637207,20.900266647338867,18.410938262939453,1,8
105422,8.671724319458008,6.788981914520264,0,21.038280487060547,18.223609924316406,14.481290817260742,7.673794746398926,1,7
105259,0.6431413888931274,19.8781681060791,0,-1.0,-1.0,-1.0,-1.0,1,7
108973,85.39424896240234,19.584474563598636,0,-1.0,-1.0,-1.0,-1.0,2,9
136483,53.42852401733398,55.82461547851562,0,35.6436882019043,32.95654296875,49.10893630981445,36.80022811889648,0,6
136870,47.41525268554688,42.81475067138672,0,56.078773498535156,43.44961929321289,33.313034057617195,35.33357238769531,0,6
107260,20.01437187194824,30.92241859436035,0,-1.0,-1.0,-1.0,-1.0,2,2
105263,0.7793040275573729,12.128976821899414,0,12.70590877532959,15.334698677062988,17.765012741088867,11.050395965576172,1,7
109753,19.19050407409668,49.6058235168457,0,58.875465393066406,32.012767791748054,54.03572463989258,53.15023040771485,2,5
136766,62.255775451660156,55.70264434814453,0,64.57048034667969,36.48794555664063,41.49457931518555,54.63756942749024,0,6
105987,12.915340423583984,20.03091812133789,0,26.67070960998535,18.854326248168945,45.54180526733398,24.371469497680664,1,8
105172,1.9371417760849,3.7379992008209233,0,12.061515808105467,8.366955757141112,19.4035701751709,27.9239501953125,1,7
107020,20.448326110839844,3.7650759220123287,0,47.9763298034668,43.6461067199707,49.29095077514648,23.59074401855469,1,12
105336,13.434785842895508,8.949074745178223,0,-1.0,-1.0,-1.0,-1.0,1,7
109295,68.75590515136719,23.180360794067386,0,32.544448852539055,10.47596549987793,34.70361328125,19.41201400756836,2,9
106166,10.055173873901367,25.59869384765625,0,34.42755889892578,32.826919555664055,18.55352020263672,16.261037826538086,1,8
106920,9.196950912475586,28.448137283325195,0,35.00046539306641,20.519302368164066,21.500959396362305,34.96807861328125,1,12
136656,55.75926208496094,14.171199798583984,0,51.499229431152344,40.144039154052734,32.497756958007805,43.17436218261719,0,6
108127,31.29735374450684,18.914470672607425,0,10.094820022583008,15.190879821777346,23.96832275390625,45.322059631347656,2,4
105352,4.70957612991333,5.101197719573975,0,18.952373504638672,3.8424715995788574,10.913321495056152,8.759771347045897,1,7
109862,70.46436309814453,24.59545516967773,0,27.146032333374023,39.84673309326172,14.807832717895508,21.719308853149414,2,5
136809,39.0545654296875,22.246479034423828,0,26.005817413330078,24.320640563964844,15.444005966186525,24.496692657470703,0,6
108106,16.431621551513672,29.53332710266113,0,30.76140022277832,34.855079650878906,36.176002502441406,23.230876922607425,2,4
105497,10.729961395263672,3.603991985321045,0,29.541147232055664,23.724328994750977,22.93343162536621,26.07327079772949,1,7
104958,16.123664855957028,26.54925346374512,0,-1.0,-1.0,-1.0,-1.0,1,3
106290,6.173604965209961,29.549116134643555,0,-1.0,-1.0,-1.0,-1.0,1,8
105202,4.1522393226623535,14.160130500793455,0,11.292295455932615,22.91977119445801,23.18224906921387,14.21674919128418,1,7
105940,1.037067174911499,36.10418319702149,0,13.88119888305664,20.344539642333984,21.682180404663086,23.701282501220703,1,8
105206,28.292957305908203,24.53553581237793,0,-1.0,-1.0,-1.0,-1.0,1,7
136626,62.59534454345703,29.719757080078125,0,-1.0,-1.0,-1.0,-1.0,0,6
105290,10.455095291137695,3.706334829330444,0,-1.0,-1.0,-1.0,-1.0,1,7
108174,16.263181686401367,50.4160041809082,0,-1.0,-1.0,-1.0,-1.0,2,4
107710,19.081295013427734,27.0406494140625,0,27.371540069580078,34.51962661743164,40.41801452636719,29.595500946044922,2,2
107088,5.423207759857178,4.1931705474853525,0,-1.0,-1.0,-1.0,-1.0,1,7
108908,80.76689147949219,83.91427612304688,0,-1.0,-1.0,-1.0,-1.0,2,9
109664,34.674392700195305,19.901784896850586,0,25.50296401977539,35.752628326416016,18.168237686157227,5.639475345611572,2,2
107025,8.421266555786133,15.36572551727295,0,32.897228240966804,24.99282455444336,53.2567253112793,26.43421936035156,1,8
105779,2.092609643936157,10.237701416015623,0,-1.0,-1.0,-1.0,-1.0,1,7
106556,0.20171652734279635,25.311697006225586,0,12.3836030960083,17.83356285095215,7.527103900909424,24.424413681030273,1,11
105310,17.9559326171875,30.645496368408203,0,9.56927490234375,15.72910976409912,11.760689735412598,27.257875442504886,1,7
107089,2.644673109054565,7.6418495178222665,0,15.622274398803713,21.11094665527344,16.93655776977539,43.39094543457031,1,7
107206,24.7403621673584,48.97760391235352,0,-1.0,-1.0,-1.0,-1.0,2,2
105086,0.8031922578811646,3.23931097984314,0,16.95787239074707,10.600663185119627,27.19867515563965,24.19095039367676,1,3
105782,0.7388109564781189,3.9816744327545166,0,13.374792098999025,10.087587356567383,14.986942291259766,17.212333679199222,1,7
107938,39.12228012084961,30.298006057739254,0,15.360864639282227,14.611133575439453,56.40047073364258,27.6827449798584,2,4
107721,7.108244895935059,51.20726776123047,0,22.646791458129886,22.6308536529541,47.82870864868164,33.049713134765625,2,2
105173,0.7661874890327454,37.106834411621094,0,15.828519821166992,13.585975646972654,23.938411712646484,14.44821548461914,1,7
107500,9.1176176071167,24.075199127197266,0,-1.0,-1.0,-1.0,-1.0,2,2
109540,45.76253890991211,64.96955108642578,0,45.3828125,59.280174255371094,19.1711540222168,29.8283748626709,2,10
106725,0.6609804630279541,10.534573554992676,0,-1.0,-1.0,-1.0,-1.0,1,11
107238,36.9947395324707,24.51791000366211,0,51.055885314941406,36.820274353027344,27.82029151916504,48.64799118041992,2,2
109619,18.33441162109375,30.60744667053223,0,-1.0,-1.0,-1.0,-1.0,2,2
108003,27.790542602539066,30.974933624267575,0,44.06417846679688,13.882734298706055,43.130279541015625,33.14639663696289,2,4
105871,14.25355339050293,4.368021488189696,0,-1.0,-1.0,-1.0,-1.0,1,8
106681,4.005460262298584,44.57636642456055,0,14.598730087280273,17.001585006713867,30.17906188964844,14.141033172607422,1,11
105493,1.0563364028930664,14.607421875,0,23.96336555480957,6.85709285736084,7.5926570892333975,11.335579872131348,1,7
109777,30.26614570617676,42.08731460571289,0,37.9477767944336,29.68215560913086,27.8743953704834,42.46017456054688,2,5
106444,2.3312227725982666,5.048456192016602,0,19.665727615356445,9.67911148071289,16.031183242797848,14.72136688232422,1,11
105586,7.69977855682373,10.558772087097168,0,-1.0,-1.0,-1.0,-1.0,1,7
107213,8.710243225097656,48.36819076538086,0,-1.0,-1.0,-1.0,-1.0,2,2
105997,3.4433488845825195,38.88534164428711,0,-1.0,-1.0,-1.0,-1.0,1,8
106065,48.68947219848633,5.996325969696045,0,-1.0,-1.0,-1.0,-1.0,1,8
104594,12.063730239868164,13.673022270202635,0,11.35574722290039,15.661724090576172,11.315508842468262,22.687557220458984,1,1
104764,17.838359832763672,68.19173431396484,0,-1.0,-1.0,-1.0,-1.0,1,3
104424,38.91648864746094,55.58386611938477,0,-1.0,-1.0,-1.0,-1.0,1,0
104823,47.10014343261719,42.955379486083984,0,28.02411651611328,21.403919219970703,36.083404541015625,26.277530670166016,1,3
105515,4.696138381958008,18.960847854614254,0,-1.0,-1.0,-1.0,-1.0,1,7
107122,17.537736892700195,22.445270538330078,0,36.18805313110352,23.224178314208984,22.391023635864254,27.236875534057614,1,12
106424,3.917986869812012,2.7262840270996094,0,14.403154373168945,18.18052291870117,31.08185768127441,29.155576705932614,1,11
105470,34.56127166748047,10.0933837890625,0,-1.0,-1.0,-1.0,-1.0,1,7
105105,3.689454078674317,0.4632434248924256,0,-1.0,-1.0,-1.0,-1.0,1,3
105404,0.9309195280075072,4.829545974731445,0,13.250128746032715,23.221515655517575,21.14201545715332,10.493557929992676,1,7
109190,74.78816223144531,39.63611602783203,0,30.68949890136719,28.557231903076172,17.708786010742188,40.95710754394531,2,9
106895,3.953017950057984,21.7391357421875,0,-1.0,-1.0,-1.0,-1.0,1,12
104416,55.0112419128418,82.85826110839844,0,40.263832092285156,27.48245620727539,14.054283142089846,33.255542755126946,1,0
105866,8.54842472076416,20.487791061401367,0,27.931171417236328,28.40115737915039,15.859532356262207,12.313787460327148,1,7
105398,1.967041015625,25.256872177124023,0,-1.0,-1.0,-1.0,-1.0,1,7
159002,0.3669411540031433,4.611753940582275,0,24.25102233886719,13.32429027557373,22.813152313232425,15.796134948730467,1,7
106360,0.1267727166414261,25.26308822631836,0,-1.0,-1.0,-1.0,-1.0,1,11
109675,16.448518753051758,12.074563026428224,0,-1.0,-1.0,-1.0,-1.0,2,2
107322,26.77252197265625,34.821929931640625,0,14.93352508544922,30.85176086425781,18.31558609008789,34.732406616210945,2,2
104851,70.11918640136719,28.737009048461914,0,-1.0,-1.0,-1.0,-1.0,1,3
105929,1.780506610870361,35.28837203979492,0,-1.0,-1.0,-1.0,-1.0,1,8
105622,1.5889428853988647,7.22121524810791,0,-1.0,-1.0,-1.0,-1.0,1,7
107204,7.296732902526855,42.67595291137695,0,-1.0,-1.0,-1.0,-1.0,2,2
109418,34.64609909057617,36.455039978027344,0,-1.0,-1.0,-1.0,-1.0,2,10
106434,4.9198641777038565,8.350214004516603,0,7.124167442321777,26.074382781982425,14.619135856628418,14.351712226867676,1,11
106826,3.5865917205810547,28.959247589111328,0,22.103151321411133,16.65200424194336,30.4995174407959,20.913599014282227,1,12
104625,10.515304565429688,43.48910903930664,0,24.01223564147949,28.997522354125977,42.10823059082031,34.85843276977539,1,1
105793,2.9086987972259517,16.511075973510742,0,27.36467933654785,28.959869384765625,28.37310791015625,24.17490577697754,1,7
108150,19.645435333251953,39.46580123901367,0,35.07406234741211,14.092336654663086,22.39582633972168,47.54332733154297,2,4
104531,21.6654052734375,15.207311630249025,0,23.92597961425781,17.272863388061527,33.58755874633789,22.128883361816406,1,1
109841,55.30353164672852,21.77594375610352,0,14.279900550842285,32.43060302734375,33.247817993164055,31.922990798950195,2,5
105225,2.2974073886871342,6.3618831634521475,0,-1.0,-1.0,-1.0,-1.0,1,7
104974,41.52678298950195,14.933597564697266,0,19.650224685668945,4.034140110015868,22.786378860473636,13.967084884643555,1,3
106796,0.0939921960234642,8.516114234924316,0,21.694292068481445,15.926170349121096,17.92217254638672,13.942259788513185,1,11
109646,37.279441833496094,16.195207595825195,0,25.59580421447754,19.8129825592041,29.820083618164066,33.55127716064453,2,2
106401,7.455702781677246,24.29929161071777,0,13.484968185424805,10.945490837097168,15.677584648132324,13.0769624710083,1,11
159513,32.440189361572266,31.45387458801269,0,-1.0,-1.0,-1.0,-1.0,1,8
106809,2.881890058517456,18.31974601745605,0,-1.0,-1.0,-1.0,-1.0,1,12
105904,7.103227615356445,6.44670295715332,0,7.733551502227782,13.111700057983398,21.493825912475586,20.63681983947754,1,8
109548,4.969684600830078,18.812976837158203,0,21.56981468200684,37.68369674682617,28.82758903503418,22.856807708740234,2,2
106568,1.0877017974853516,26.38042068481445,0,12.243280410766602,27.24066734313965,27.96556854248047,14.949483871459961,1,11
106029,1.994131684303284,37.29093933105469,0,4.967957973480225,17.217931747436527,47.74261474609375,17.04384994506836,1,8
106848,1.257290244102478,32.866954803466804,0,15.087241172790527,9.958273887634276,15.007752418518065,5.51329517364502,1,12
105353,2.605441808700561,38.813236236572266,0,10.01746654510498,11.949556350708008,10.905901908874512,29.954633712768555,1,7
107350,52.76116180419922,19.554344177246094,0,27.07378005981445,31.623523712158203,21.84208106994629,22.62643814086914,2,2
162507,77.64087677001953,32.29351806640625,0,30.09511566162109,16.379253387451172,13.553961753845215,24.84522247314453,1,3
106412,3.195000410079956,14.4633207321167,0,-1.0,-1.0,-1.0,-1.0,1,11
104831,26.8576774597168,56.23027801513672,0,45.07921981811523,49.15803527832031,37.94947052001953,32.8966064453125,1,3
104575,19.78778839111328,21.96209526062012,0,-1.0,-1.0,-1.0,-1.0,1,1
107684,12.484345436096193,43.61184692382813,0,-1.0,-1.0,-1.0,-1.0,2,2
159507,36.39480590820313,44.35750198364258,0,59.01799774169922,45.9029541015625,49.31855010986328,40.93231201171875,1,8
105786,1.4786045551300049,19.87128257751465,0,-1.0,-1.0,-1.0,-1.0,1,7
106486,1.8724733591079712,23.93077278137207,0,12.726807594299315,27.67158126831055,10.975189208984377,5.929821014404298,1,11
105663,0.4910270273685455,1.36945903301239,0,-1.0,-1.0,-1.0,-1.0,1,7
108336,59.21371459960938,17.356042861938473,0,-1.0,-1.0,-1.0,-1.0,2,5
108894,60.30895614624024,17.392881393432614,0,61.51358032226562,38.74399185180664,42.205345153808594,41.2303466796875,2,9
107809,64.54106903076172,59.75647735595703,0,-1.0,-1.0,-1.0,-1.0,2,2
105359,1.0967478752136228,26.69845199584961,0,39.6358642578125,32.68970489501953,30.01064300537109,11.879618644714355,1,7
106930,9.524460792541504,40.62203598022461,0,-1.0,-1.0,-1.0,-1.0,1,12
104581,4.397256851196288,52.639244079589844,0,10.656164169311523,13.560096740722654,18.045425415039066,20.615217208862305,1,1
