school_id,landsat_prob_fail,static_prob_fail,intervention,h50_fail_pred,h140_fail_pred,h230_fail_pred,h330_fail_pred
106162,4.932703018188477,3.5155792236328125,0,33.397220611572266,15.413612365722654,14.368785858154295,11.808452606201172
109219,63.29823303222656,17.930164337158203,0,-1.0,-1.0,-1.0,-1.0
109501,33.35288619995117,15.056686401367188,0,-1.0,-1.0,-1.0,-1.0
106122,1.5434765815734863,5.060861587524414,0,20.427265167236328,27.42792892456055,27.92266082763672,24.53577995300293
136625,67.63727569580078,77.555908203125,0,49.32393264770508,38.50285720825195,32.91715240478516,44.85912704467773
109210,66.69549560546875,55.49430847167969,0,-1.0,-1.0,-1.0,-1.0
107674,33.741321563720696,24.29762458801269,0,20.30113983154297,23.69880294799805,10.818595886230467,28.203594207763672
104842,15.845504760742188,11.014442443847656,0,35.36216354370117,15.511957168579102,32.675094604492195,54.44097518920898
106388,23.692127227783203,11.774027824401855,0,-1.0,-1.0,-1.0,-1.0
105082,27.02474594116211,1.288174390792847,0,24.61734390258789,16.133543014526367,18.933897018432614,13.9110107421875
105011,0.9878190159797668,6.3291869163513175,0,39.35552215576172,22.551984786987305,8.776833534240723,20.933250427246094
106302,40.52781295776367,21.256967544555664,0,31.54903984069824,36.88422393798828,28.460220336914066,44.62471771240234
104777,33.85426712036133,63.4951057434082,0,-1.0,-1.0,-1.0,-1.0
104538,24.18704032897949,21.423009872436523,0,15.208050727844238,49.59985733032226,42.047752380371094,33.118560791015625
107672,8.911700248718262,19.37203598022461,0,16.660816192626953,19.91018486022949,8.580550193786621,10.963299751281738
104805,1.7861968278884888,21.5208797454834,0,-1.0,-1.0,-1.0,-1.0
108048,16.723283767700195,23.42681312561035,0,38.81235122680664,39.75670623779297,23.702999114990234,24.525981903076172
106312,5.249192237854004,35.803436279296875,0,53.57023620605469,13.627031326293945,35.39679336547852,24.616458892822266
105657,16.783193588256836,2.3217852115631104,0,-1.0,-1.0,-1.0,-1.0
105253,18.352027893066406,14.98920440673828,0,-1.0,-1.0,-1.0,-1.0
107502,17.91935920715332,1.281750202178955,0,12.162723541259766,15.25475788116455,15.19326877593994,10.511648178100586
106141,8.962003707885742,11.993555068969727,0,13.330803871154785,13.124306678771973,28.28434753417969,35.61207580566406
105022,15.37484073638916,13.885700225830078,0,48.75546646118164,39.39004898071289,6.191659927368164,38.17564010620117
107747,6.750411510467528,18.95797348022461,0,19.38863945007324,20.92955780029297,14.281335830688475,4.51856803894043
105196,0.8122845292091371,6.472596645355225,0,38.380184173583984,24.93170738220215,7.961281299591064,30.35338592529297
105858,4.8533244132995605,6.215988636016847,0,23.12693023681641,15.92759895324707,14.450387954711914,25.64116096496582
107395,18.512496948242188,38.58851623535156,0,-1.0,-1.0,-1.0,-1.0
107603,28.587329864501953,32.137725830078125,0,-1.0,-1.0,-1.0,-1.0
105327,7.2042903900146475,16.6466064453125,0,27.07010841369629,22.314565658569336,31.664804458618164,25.97163963317871
136612,28.83136940002441,60.40961074829102,0,-1.0,-1.0,-1.0,-1.0
109586,41.192359924316406,35.382572174072266,0,-1.0,-1.0,-1.0,-1.0
109018,62.47309875488281,23.85678100585937,0,-1.0,-1.0,-1.0,-1.0
107696,7.166862487792969,38.26364135742188,0,-1.0,-1.0,-1.0,-1.0
157505,8.67722225189209,41.76837539672852,0,28.6672477722168,14.647052764892578,17.431705474853516,25.455041885375977
109183,67.55466461181639,43.5987663269043,0,-1.0,-1.0,-1.0,-1.0
106768,21.423643112182614,29.20389747619629,0,15.188139915466307,28.452503204345703,12.756744384765625,25.733381271362305
107261,47.02014923095703,42.34324264526367,0,-1.0,-1.0,-1.0,-1.0
104627,25.544960021972656,14.36664867401123,0,11.654073715209961,29.622108459472656,16.109859466552734,38.24172973632813
107825,4.772395133972168,7.754084587097168,0,41.34981918334961,8.870671272277832,14.342577934265135,19.03187561035156
107424,7.252471923828125,8.081536293029785,0,21.574501037597656,21.776830673217773,13.873184204101562,23.90642547607422
105574,12.736536979675293,2.690691947937012,0,16.784555435180664,6.693859577178955,16.909656524658207,29.6086540222168
