school_id,landsat_prob_fail,static_prob_fail,intervention,h50_fail_pred,h140_fail_pred,h230_fail_pred,h330_fail_pred
106625,1.4394055604934692,29.82346343994141,0,29.429458618164066,12.602858543395994,21.40203094482422,21.33882713317871
105281,1.034231662750244,28.30764579772949,0,-1.0,-1.0,-1.0,-1.0
136878,47.28597259521485,61.01759719848633,0,41.30964660644531,58.37360763549805,44.387855529785156,44.04558563232422
106193,11.852943420410154,6.128463745117188,0,-1.0,-1.0,-1.0,-1.0
106887,3.7164483070373535,39.89612579345703,0,19.99689483642578,26.96495056152344,15.29985523223877,22.1452751159668
106384,7.276783943176269,2.363120079040528,0,30.26733016967773,6.267131805419923,23.72649574279785,26.595834732055664
106964,4.935091972351074,10.0748929977417,0,-1.0,-1.0,-1.0,-1.0
104994,15.053451538085938,7.964673042297362,0,-1.0,-1.0,-1.0,-1.0
108662,66.75855255126953,62.41449737548828,0,-1.0,-1.0,-1.0,-1.0
136418,61.13800811767578,54.54866409301758,0,45.96455383300781,31.37887382507324,65.79195404052734,63.03532028198242
136632,80.21631622314453,62.40769577026367,0,61.4671516418457,53.8462142944336,62.92628479003906,42.20066833496094
136663,50.67620086669922,49.5074348449707,0,62.0440902709961,60.798133850097656,43.88817596435547,63.90362930297852
104506,28.6923770904541,60.75852966308594,0,41.14152145385742,65.08530426025389,28.94424247741699,20.69802474975586
107402,31.527366638183594,2.167644739151001,0,20.55076789855957,13.857479095458984,21.29740333557129,27.98791313171387
107093,29.14373207092285,3.725167036056519,0,12.250040054321287,30.47545623779297,36.2788200378418,22.003551483154297
106655,9.43246078491211,25.565460205078125,0,31.054941177368164,20.90068244934082,12.895478248596193,30.34134864807129
104756,6.748737335205077,10.01349639892578,0,-1.0,-1.0,-1.0,-1.0
159523,14.3847074508667,8.878795623779297,0,9.068628311157227,8.856918334960938,15.807374000549315,5.33512544631958
106806,6.9198036193847665,20.81058692932129,0,-1.0,-1.0,-1.0,-1.0
106562,8.531466484069824,6.634853839874268,0,25.06587219238281,9.634784698486328,10.763005256652832,25.31222152709961
107773,50.60893249511719,34.717514038085945,0,18.901824951171875,15.379389762878418,37.92622756958008,12.274961471557615
105187,53.4454460144043,24.15372657775879,0,-1.0,-1.0,-1.0,-1.0
105697,13.773603439331055,17.628217697143555,0,11.099488258361816,33.109729766845696,18.798376083374023,4.85114049911499
136568,53.19164276123047,29.547325134277344,0,46.49594497680664,27.35118293762207,31.52810096740723,76.28243255615234
106056,16.279281616210938,11.362211227416992,0,-1.0,-1.0,-1.0,-1.0
107201,19.972177505493164,48.67218017578125,0,-1.0,-1.0,-1.0,-1.0
136881,78.50536346435547,25.016128540039066,0,-1.0,-1.0,-1.0,-1.0
108971,72.23207092285156,69.60800170898439,0,-1.0,-1.0,-1.0,-1.0
106165,9.835769653320312,6.927284717559815,0,7.872323513031006,46.15112686157226,31.035497665405273,11.52807903289795
104769,54.51349639892578,23.984941482543945,0,-1.0,-1.0,-1.0,-1.0
109470,39.495513916015625,53.83708953857422,0,68.16333770751953,34.929611206054695,51.91412734985352,57.18811798095703
104676,42.74825286865234,5.204154014587402,0,27.032777786254886,43.14095306396485,22.98482322692871,43.67094802856445
105648,2.522247552871704,14.873157501220705,0,60.82571029663086,33.582725524902344,19.582298278808594,43.695796966552734
104803,5.242180347442627,5.271449565887451,0,-1.0,-1.0,-1.0,-1.0
106470,6.89519739151001,7.913811683654785,0,3.5888936519622803,4.636725425720215,14.84687042236328,8.214244842529299
159509,4.3934574127197275,25.13306999206543,0,-1.0,-1.0,-1.0,-1.0
106886,6.829378604888916,4.261436939239502,0,26.844926834106445,18.75750541687012,25.11959648132324,44.39631652832031
105101,6.985367298126222,8.434081077575684,0,5.8531556129455575,36.39299392700195,29.004505157470703,19.212114334106445
106417,18.66758918762207,40.7447624206543,0,-1.0,-1.0,-1.0,-1.0
105703,0.4923533797264099,19.56224822998047,0,13.455150604248047,23.893585205078125,30.80908012390137,19.0325984954834
107338,56.07147979736328,17.670915603637695,0,23.05633354187012,50.06191635131836,26.2384033203125,33.459239959716804
106167,6.9343342781066895,3.741689443588257,0,24.4988956451416,25.279022216796875,9.53094482421875,29.969200134277344
163501,43.79205322265625,18.429515838623047,0,-1.0,-1.0,-1.0,-1.0
108080,45.64984512329102,27.72146987915039,0,53.37710952758789,34.439552307128906,56.57484436035156,35.47993087768555
107264,16.722644805908207,52.58542251586914,0,-1.0,-1.0,-1.0,-1.0
104883,29.228424072265625,10.857067108154297,0,-1.0,-1.0,-1.0,-1.0
108096,19.406665802001953,38.6298828125,0,-1.0,-1.0,-1.0,-1.0
107324,16.719480514526367,8.972251892089844,0,5.965785503387451,27.83443832397461,14.44332790374756,26.866180419921875
159009,50.1974105834961,59.61352157592773,0,-1.0,-1.0,-1.0,-1.0
104587,10.15033721923828,33.12727737426758,0,-1.0,-1.0,-1.0,-1.0
109229,67.01118469238281,29.33752250671387,0,-1.0,-1.0,-1.0,-1.0
160004,0.2918529212474823,0.8243103623390198,0,-1.0,-1.0,-1.0,-1.0
136846,60.59607696533203,61.00001525878906,0,-1.0,-1.0,-1.0,-1.0
109763,11.783475875854492,44.20661163330078,0,-1.0,-1.0,-1.0,-1.0
106963,17.939273834228516,50.32532119750977,0,30.941953659057614,14.829279899597168,28.330656051635746,8.142210960388184
106946,18.24256896972656,61.83171081542969,0,43.32833099365234,47.209434509277344,37.3269157409668,45.3435173034668
105450,24.037830352783203,41.35985565185547,0,-1.0,-1.0,-1.0,-1.0
107700,25.41104888916016,39.43083572387695,0,21.254201889038086,33.532150268554695,43.88873291015625,22.72709846496582
106573,13.215176582336426,29.810405731201172,0,28.549030303955078,6.059966087341309,8.685464859008789,15.467114448547365
104788,13.776019096374512,17.365728378295902,0,27.46176147460937,39.345794677734375,29.59597396850586,14.952391624450685
105946,29.54739570617676,24.07775115966797,0,10.846170425415039,3.00382661819458,48.679443359375,6.796182632446289
107142,22.77089691162109,35.73027038574219,0,-1.0,-1.0,-1.0,-1.0
107734,12.594133377075195,23.624574661254886,0,-1.0,-1.0,-1.0,-1.0
108162,53.7396240234375,38.29737854003906,0,35.97322463989258,30.160259246826172,46.13957214355469,74.94515991210938
107472,19.396142959594727,11.165620803833008,0,19.124561309814453,20.34327507019043,6.600034236907959,26.78014373779297
