,school_id,intervention,actual_mean,predicted_mean,error
0,106162,0,32.76,32.52480000000005,0.23519999999994923
1,109219,0,27.31,25.79689999999997,1.5131000000000299
2,109501,0,32.37,29.82209999999995,2.5479000000000482
3,106122,0,29.94,31.35690000000003,1.4169000000000302
4,136625,0,33.5,31.752199999999995,1.7478000000000051
5,109210,0,30.25,27.0273,3.2226999999999997
6,107674,0,33.83,33.73179999999998,0.09820000000001983
7,104842,0,37.49,32.16809999999999,5.321900000000014
8,106388,0,37.76,35.44600000000003,2.3139999999999645
9,105082,0,38.91,35.138699999999986,3.7713000000000108
10,105011,0,31.54,31.62869999999998,0.08869999999998157
11,106302,0,34.12,32.35509999999994,1.764900000000054
12,104777,0,29.04,35.418600000000026,6.378600000000027
13,104538,0,36.83,33.70229999999997,3.1277000000000257
14,107672,0,30.98,28.846899999999994,2.133100000000006
15,104805,0,31.43,32.72069999999997,1.2906999999999726
16,108048,0,33.19,29.261300000000002,3.9286999999999956
17,106312,0,34.57,32.309000000000026,2.2609999999999744
18,107921,0,29.23,27.57040000000001,1.6595999999999904
19,105657,0,31.65,33.47330000000005,1.823300000000053
20,105253,0,34.79,34.48769999999999,0.30230000000000956
21,107502,0,29.19,30.830400000000033,1.6404000000000316
22,106141,0,31.88,30.641700000000043,1.2382999999999562
23,105022,0,38.21,36.83090000000002,1.3790999999999798
24,107747,0,29.68,30.601199999999963,0.9211999999999634
25,105196,0,33.25,34.326400000000014,1.0764000000000138
26,105858,0,35.32,34.135200000000026,1.1847999999999743
27,107395,0,34.67,34.45820000000003,0.21179999999996824
28,107603,0,33.13,29.45760000000004,3.672399999999964
29,105327,0,34.94,35.10590000000003,0.16590000000002902
30,136612,0,28.16,27.0709,1.0890999999999984
31,105958,0,28.06,29.629999999999974,1.5699999999999754
32,109586,0,35.22,33.907999999999944,1.3120000000000545
33,107696,0,35.9,29.064400000000028,6.835599999999971
34,157505,0,29.4,30.228500000000036,0.8285000000000373
35,109183,0,30.3,24.298100000000005,6.001899999999996
36,106768,0,31.45,29.94969999999997,1.5003000000000277
37,107261,0,37.19,31.271100000000004,5.918899999999994
38,104627,0,37.85,36.40479999999999,1.445200000000014
39,107825,0,37.06,35.25299999999998,1.8070000000000235
40,107424,0,33.91,33.65429999999998,0.2557000000000187
41,105574,0,36.9,35.818500000000036,1.0814999999999628
42,106356,0,30.69,31.84600000000002,1.1560000000000201
43,106352,0,38.97,37.32419999999995,1.645800000000051
44,105358,0,31.67,31.409400000000026,0.2605999999999753
45,109218,0,32.74,28.358099999999954,4.381900000000048
46,105619,0,29.66,31.21879999999999,1.5587999999999909
47,136877,0,35.59,30.9824,4.607600000000005
48,106378,0,35.43,34.54859999999998,0.8814000000000206
49,104923,0,30.89,28.9674,1.9225999999999992
50,106144,0,34.0,34.364100000000015,0.36410000000001475
51,107837,0,28.37,34.053099999999986,5.683099999999985
52,105943,0,35.74,35.120799999999946,0.6192000000000561
53,106751,0,27.19,29.26950000000003,2.079500000000028
54,105854,0,37.88,34.86360000000003,3.016399999999976
55,107909,0,32.96,28.58429999999997,4.37570000000003
56,107685,0,33.6,33.33949999999996,0.26050000000004303
57,108943,0,32.19,28.948100000000014,3.2418999999999834
58,106819,0,32.93,34.06059999999996,1.1305999999999585
59,162504,0,33.0,23.205600000000008,9.794399999999992
60,106123,0,29.54,31.284399999999987,1.7443999999999882
61,106566,0,33.87,33.76569999999995,0.10430000000004469
62,105034,0,35.96,33.65459999999999,2.305400000000013
63,105695,0,31.05,31.706400000000027,0.6564000000000263
64,105562,0,31.91,31.532299999999974,0.3777000000000257
65,107002,0,31.06,30.734199999999984,0.3258000000000152
66,107517,0,30.57,31.92360000000003,1.3536000000000286
67,107805,0,31.3,25.566800000000008,5.733199999999993
68,106931,0,32.88,32.536500000000025,0.3434999999999775
69,105320,0,37.48,35.645900000000005,1.8340999999999923
70,106138,0,33.21,31.502399999999998,1.707600000000003
71,106406,0,33.58,32.73899999999997,0.8410000000000295
72,105208,0,38.89,37.738899999999965,1.151100000000035
73,106666,0,33.43,32.68779999999997,0.7422000000000324
74,109087,0,34.22,27.711499999999997,6.5085000000000015
75,107649,0,36.5,32.22560000000001,4.274399999999993
76,106890,0,34.93,31.36669999999997,3.56330000000003
77,105419,0,28.94,30.52110000000002,1.581100000000017
78,105741,0,36.72,36.51089999999994,0.20910000000005624
79,108281,0,29.17,23.419300000000007,5.750699999999995
80,105524,0,36.13,35.187100000000044,0.942899999999959
81,104686,0,31.35,33.703900000000004,2.353900000000003
82,105632,0,32.33,33.32739999999997,0.9973999999999705
83,109106,0,29.25,29.344300000000004,0.09430000000000405
84,106947,0,29.95,31.24369999999996,1.293699999999962
85,106627,0,33.5,33.9973,0.49730000000000274
86,107675,0,29.71,27.4806,2.229400000000002
87,104699,0,36.83,34.054599999999986,2.775400000000012
88,104818,0,36.82,32.35709999999999,4.462900000000012
89,105492,0,31.0,32.3526,1.3526000000000025
90,106827,0,38.37,34.15159999999999,4.21840000000001
91,104508,0,33.21,32.30590000000001,0.9040999999999926
92,108726,0,32.84,23.9208,8.919200000000004
93,105519,0,34.44,34.39179999999998,0.048200000000015564
94,104503,0,32.64,32.99889999999998,0.3588999999999771
95,106126,0,27.22,35.26269999999998,8.042699999999982
96,104530,0,32.58,31.563799999999965,1.0162000000000333
97,105030,0,38.82,36.93190000000004,1.8880999999999588
98,105789,0,37.43,33.3923,4.037700000000001
99,159515,0,31.1,30.82479999999998,0.275200000000023
100,106874,0,31.08,30.951299999999975,0.12870000000002335
101,108326,0,27.79,26.77259999999999,1.0174000000000092
102,106181,0,32.48,30.974900000000012,1.5050999999999846
103,107641,0,34.42,34.45760000000004,0.03760000000004027
104,105365,0,38.87,32.139499999999956,6.730500000000042
105,105748,0,35.45,34.50019999999996,0.9498000000000459
106,105745,0,38.38,37.08700000000006,1.2929999999999424
107,136794,0,29.03,26.920700000000014,2.109299999999987
108,105446,0,32.1,32.44409999999996,0.3440999999999619
109,108868,0,29.65,28.30980000000004,1.3401999999999603
110,106238,0,37.59,36.39490000000003,1.1950999999999752
111,105712,0,27.88,30.419900000000048,2.539900000000049
112,104949,0,34.64,32.45169999999998,2.1883000000000195
113,107496,0,34.2,33.31489999999998,0.8851000000000226
114,106418,0,37.54,34.55899999999999,2.9810000000000088
115,104950,0,32.87,32.36399999999996,0.5060000000000358
116,107468,0,34.86,32.763900000000014,2.0960999999999856
117,107898,0,30.3,27.346200000000017,2.9537999999999833
118,104909,0,29.99,27.633899999999993,2.356100000000005
119,106716,0,37.53,36.336000000000055,1.1939999999999458
120,106807,0,35.24,34.80059999999994,0.4394000000000631
121,105994,0,29.97,31.46059999999998,1.4905999999999828
122,107707,0,27.28,31.39,4.109999999999999
123,106034,0,33.43,26.41840000000001,7.011599999999991
124,108949,0,26.71,27.160400000000024,0.4504000000000232
125,104832,0,35.72,32.13059999999996,3.5894000000000403
126,105122,0,33.25,33.18750000000001,0.062499999999992895
127,105494,0,32.91,33.42939999999997,0.5193999999999761
128,107639,0,38.36,37.019500000000015,1.3404999999999845
129,105687,0,36.54,36.04189999999997,0.4981000000000293
130,106113,0,33.75,34.0414,0.291400000000003
131,105155,0,32.51,27.283299999999983,5.226700000000015
132,109460,0,29.46,26.402000000000015,3.0579999999999856
133,107234,0,36.6,34.33279999999998,2.267200000000024
134,106844,0,33.46,33.833299999999994,0.3732999999999933
135,107653,0,32.62,30.544099999999954,2.0759000000000434
136,108921,0,27.21,19.82109999999999,7.38890000000001
137,105015,0,36.38,33.43550000000004,2.9444999999999624
138,105860,0,36.95,36.01849999999996,0.9315000000000424
139,106293,0,32.75,33.04259999999999,0.2925999999999931
140,104694,0,35.68,35.10249999999997,0.577500000000029
141,105167,0,33.81,30.491699999999973,3.318300000000029
142,104730,0,39.89,33.8715,6.018500000000003
143,106038,0,36.32,34.31560000000004,2.0043999999999613
144,106051,0,28.64,29.358499999999996,0.7184999999999953
145,106070,0,31.76,32.60960000000004,0.8496000000000414
146,105422,0,35.13,35.81210000000001,0.6821000000000055
147,105259,0,30.56,31.105999999999973,0.5459999999999745
148,108973,0,29.78,15.228199999999989,14.551800000000013
149,107260,0,32.62,29.52679999999995,3.0932000000000457
150,105263,0,32.7,34.005499999999984,1.3054999999999808
151,109753,0,26.96,28.080200000000026,1.1202000000000254
152,136766,0,28.74,27.314399999999956,1.425600000000042
153,105987,0,31.22,30.12709999999997,1.0929000000000286
154,105172,0,34.65,31.418200000000034,3.2317999999999643
155,107020,0,27.19,28.45080000000003,1.2608000000000281
156,105336,0,38.18,37.012099999999954,1.1679000000000457
157,109295,0,29.43,27.392599999999984,2.037400000000016
158,106166,0,32.75,33.174499999999995,0.42449999999999477
159,106920,0,32.16,32.61529999999998,0.45529999999998694
160,136656,0,37.14,32.48279999999999,4.65720000000001
161,108127,0,32.76,31.550700000000006,1.2092999999999918
162,105352,0,37.72,36.648999999999944,1.0710000000000548
163,105497,0,36.13,35.23280000000005,0.8971999999999554
164,104958,0,34.42,34.024800000000035,0.39519999999996713
165,106290,0,34.3,32.73220000000003,1.5677999999999699
166,105202,0,31.89,32.2347,0.344699999999996
167,105940,0,30.46,31.51900000000002,1.0590000000000188
168,105206,0,33.75,32.3623,1.3877000000000024
169,136626,0,33.83,28.619099999999985,5.210900000000013
170,105290,0,29.76,31.564200000000064,1.804200000000062
171,108174,0,28.66,24.673999999999996,3.986000000000004
172,136599,0,31.26,27.250300000000028,4.009699999999974
173,108908,0,31.31,26.546499999999995,4.763500000000004
174,109664,0,28.21,27.72410000000002,0.48589999999997957
175,107025,0,35.41,31.870000000000005,3.539999999999992
176,105779,0,34.54,33.95679999999999,0.5832000000000122
177,106556,0,36.54,36.03819999999998,0.5018000000000171
178,105310,0,35.03,32.730900000000005,2.2990999999999957
179,107089,0,31.15,30.43040000000004,0.7195999999999572
