,school_id,prob_fail,prob_pass
139,109829,90.28590393066406,9.714094161987305
140,109570,26.691612243652344,73.30838775634766
141,136804,34.150264739990234,65.84973907470703
142,136508,46.77104949951172,53.22894287109375
143,136862,54.34733200073242,45.652671813964844
144,108924,71.11328125,28.886722564697266
145,108305,61.41844940185547,38.58155059814453
146,106188,24.60369110107422,75.39630889892578
147,136674,65.22190856933594,34.77809143066406
148,109238,63.131080627441406,36.86892318725586
149,108524,41.505165100097656,58.494842529296875
150,136642,87.97816467285156,12.021836280822754
151,107770,30.39470863342285,69.60529327392578
152,164523,74.086669921875,25.913330078125
153,109086,80.07706451416016,19.92293357849121
154,107668,44.984352111816406,55.015647888183594
155,109305,60.65235137939453,39.3476448059082
156,109415,40.91583251953125,59.084171295166016
157,109519,78.61424255371094,21.38576316833496
158,108977,82.05601501464844,17.94398307800293
159,109568,59.375648498535156,40.62434768676758
160,107055,72.25634002685547,27.743667602539062
161,109197,59.746456146240234,40.253543853759766
162,109837,79.98222351074219,20.017776489257812
163,136521,53.456993103027344,46.543006896972656
164,240003,59.278465270996094,40.721534729003906
165,136790,72.13178253173828,27.86821746826172
166,108679,53.89393615722656,46.10606384277344
167,136762,30.42913055419922,69.57086181640625
168,162003,48.09518814086914,51.904815673828125
169,107129,32.301082611083984,67.69892120361328
170,108839,88.21334838867188,11.786649703979492
171,164528,68.15538787841797,31.8446044921875
172,107115,26.25042152404785,73.74958038330078
173,108358,20.43992805480957,79.56007385253906
174,107228,27.195531845092773,72.8044662475586
175,109855,59.820926666259766,40.17906951904297
176,104795,8.726472854614258,91.2735366821289
177,107949,35.624237060546875,64.37576293945312
178,109203,51.86705780029297,48.13294219970703
179,107593,60.503761291503906,39.496246337890625
180,108107,32.688232421875,67.311767578125
181,108876,62.618141174316406,37.381858825683594
182,136543,56.777679443359375,43.222320556640625
183,104863,31.861854553222656,68.13813781738281
184,107180,39.45558166503906,60.54441833496094
185,136714,62.596553802490234,37.40345001220703
186,104905,62.12131881713867,37.87867736816406
187,108074,44.135704040527344,55.86429977416992
188,136634,41.219974517822266,58.780025482177734
189,108838,80.16583251953125,19.834169387817383
190,109600,63.36281204223633,36.63719177246094
191,136897,49.35870361328125,50.64129638671875
192,108286,82.73635864257812,17.263643264770508
193,108884,73.5613021850586,26.438701629638672
194,136549,80.81644439697266,19.183551788330078
195,165004,65.5129165649414,34.487083435058594
196,108455,77.67581939697266,22.32417869567871
197,107540,69.83331298828125,30.166685104370117
198,107177,56.740230560302734,43.2597770690918
199,109257,86.27677917480469,13.723225593566895
200,136511,70.86703491210938,29.13295555114746
201,109361,51.651798248291016,48.348201751708984
202,109642,50.0496940612793,49.9503059387207
203,108161,59.45384979248047,40.5461540222168
204,105930,2.268392562866211,97.73160552978516
205,136514,61.73148727416992,38.26850509643555
206,108620,88.62239074707031,11.377614974975586
207,108270,74.28944396972656,25.710559844970703
208,136504,70.46202087402344,29.537981033325195
209,109174,52.855499267578125,47.14450454711914
210,109580,47.93391799926758,52.06608581542969
211,109202,62.25236129760742,37.74763870239258
212,106903,11.381810188293457,88.61819458007812
213,108106,21.811077117919922,78.18891906738281
214,107616,55.199771881103516,44.800228118896484
215,104459,51.40653991699219,48.59346008300781
216,107131,37.644020080566406,62.35598373413086
217,107638,53.53043746948242,46.46956253051758
218,107953,61.61480712890625,38.38519287109375
219,109464,15.994989395141602,84.0050048828125
220,136726,80.51024627685547,19.489757537841797
221,108232,84.72969055175781,15.270307540893555
222,240002,30.4934024810791,69.50659942626953
223,108095,67.36479949951172,32.635196685791016
224,107804,41.077049255371094,58.922950744628906
225,136720,81.28516387939453,18.714839935302734
226,106082,30.73786163330078,69.26213836669922
227,136821,58.85066223144531,41.14933776855469
228,106905,7.9198503494262695,92.08014678955078
229,108496,71.4678955078125,28.532100677490234
230,107791,53.75815200805664,46.24184799194336
231,107966,58.075653076171875,41.92434310913086
232,109623,66.41239166259766,33.58760452270508
233,104522,52.76291275024414,47.237083435058594
234,109002,61.444122314453125,38.555885314941406
235,108392,73.79612731933594,26.203866958618164
236,136698,77.19558715820312,22.804420471191406
237,108725,62.039695739746094,37.960304260253906
238,108934,61.81224060058594,38.18776321411133
239,108460,53.378910064697266,46.621089935302734
240,136756,15.534440994262695,84.46556091308594
241,108499,66.42855072021484,33.571441650390625
242,107088,23.286529541015625,76.71347045898438
243,109245,73.69263458251953,26.307361602783203
244,107912,80.8884506225586,19.11155128479004
245,108445,64.36483001708984,35.63517379760742
246,109716,79.27236938476562,20.727630615234375
247,108374,73.93268585205078,26.067310333251953
248,136752,71.01995086669922,28.98004913330078
249,104921,59.587120056152344,40.41288375854492
250,108708,67.30256652832031,32.69744110107422
251,136705,60.99710464477539,39.00289535522461
252,106724,36.7933464050293,63.20664978027344
253,109672,47.999019622802734,52.0009765625
254,107536,49.81092071533203,50.189090728759766
255,107971,72.21483612060547,27.78516960144043
256,109491,65.65043640136719,34.34956359863281
257,108246,93.09410858154297,6.905882835388184
258,109851,74.32361602783203,25.676387786865234
259,136644,79.4089584350586,20.59103775024414
260,108674,42.32926940917969,57.67073059082031
261,108072,6.210503578186035,93.78949737548828
262,109089,54.244075775146484,45.75592803955078
263,136638,39.96238708496094,60.03761291503906
264,107165,69.06759643554688,30.932395935058594
265,108993,74.29073333740234,25.709264755249023
266,104419,44.86693572998047,55.1330680847168
267,109720,92.97213745117188,7.027870178222656
268,107995,25.714826583862305,74.28517150878906
269,109293,72.73739624023438,27.26260757446289
270,164017,69.74870300292969,30.251296997070312
271,108574,83.55290222167969,16.447097778320312
272,109603,46.28285598754883,53.71713638305664
273,109841,50.130226135253906,49.869781494140625
274,108173,30.441957473754883,69.55804443359375
275,104746,9.799853324890137,90.20014190673828
276,108067,63.51952362060547,36.480472564697266
277,108922,56.78607940673828,43.21391677856445
278,165006,52.02742385864258,47.972572326660156
279,109416,38.82801055908203,61.1719856262207
280,105170,47.12851333618164,52.871482849121094
281,136496,22.29024887084961,77.70975494384766
282,109061,71.95528411865234,28.04471206665039
283,108478,40.697425842285156,59.302574157714844
284,136441,38.581356048583984,61.41864013671875
285,109157,49.8076171875,50.192378997802734
286,108635,63.25480270385742,36.74518966674805
287,109614,46.64189147949219,53.35810089111328
288,108459,75.77058410644531,24.229421615600586
289,109853,69.84783935546875,30.15216064453125
290,109243,52.34526443481445,47.65473175048828
291,222501,38.24779510498047,61.75221252441406
292,109216,73.71405029296875,26.285945892333984
293,162506,33.71355056762695,66.28644561767578
294,108982,51.805274963378906,48.19472122192383
295,108355,24.646183013916016,75.35381317138672
296,109042,76.6834945678711,23.316503524780273
297,109510,52.47542953491211,47.524566650390625
298,108228,53.81650161743164,46.183494567871094
299,109730,61.36619567871094,38.63380813598633
300,104429,91.61500549316406,8.384993553161621
301,108729,64.9823989868164,35.017601013183594
302,109788,46.24119567871094,53.75880432128906
303,136903,60.86613082885742,39.13386917114258
304,108261,60.25660705566406,39.74338912963867
305,136701,63.28494644165039,36.715049743652344
306,107925,54.059410095214844,45.94059753417969
307,108614,73.38504028320312,26.614961624145508
308,109071,91.60833740234375,8.39166259765625
309,136904,71.73928833007812,28.260719299316406
310,105726,1.292173981666565,98.70783233642578
311,108688,81.1568832397461,18.843116760253906
312,108526,68.42153930664062,31.57845687866211
313,108862,82.75432586669922,17.24567222595215
314,136538,73.59967041015625,26.400327682495117
315,136683,80.38141632080078,19.618579864501953
316,108737,64.02313995361328,35.97685623168945
317,109621,64.78811645507812,35.211883544921875
318,108649,78.31419372558594,21.68580436706543
319,163003,62.941898345947266,37.05809783935547
320,108291,67.22309875488281,32.77690124511719
321,108179,78.808349609375,21.191650390625
322,108381,51.86085510253906,48.13914489746094
323,108976,79.99478912353516,20.005210876464844
324,109397,89.11450958251953,10.885496139526367
325,109291,66.57487487792969,33.42512893676758
326,136470,56.56678771972656,43.43321990966797
327,104667,43.258872985839844,56.74113082885742
328,108651,80.10298919677734,19.897016525268555
329,107022,62.62990951538086,37.37009048461914
330,109241,71.24298858642578,28.75701141357422
331,108217,64.97114562988281,35.02885818481445
332,104662,32.582523345947266,67.41747283935547
333,136598,47.17612075805664,52.823883056640625
334,108154,55.6074333190918,44.39257049560547
335,109581,65.9333267211914,34.06666946411133
336,109355,36.31901931762695,63.68096923828125
337,109182,93.41355895996094,6.586432456970215
338,108946,75.34068298339844,24.659317016601562
339,136574,66.20768737792969,33.79231643676758
340,109122,79.98976135253906,20.01023292541504
341,109276,39.530357360839844,60.46963882446289
342,109019,63.00983428955078,36.99016571044922
343,108951,80.75096893310547,19.249032974243164
344,109462,59.11376953125,40.88623046875
345,159545,41.59142303466797,58.40857696533203
346,106966,13.617534637451172,86.3824691772461
347,136669,72.6963882446289,27.30360984802246
348,164513,82.86421203613281,17.135784149169922
349,108738,41.20574188232422,58.794254302978516
350,109785,59.40394592285156,40.59605407714844
351,136915,75.75331115722656,24.246692657470703
352,107876,60.22747802734375,39.77252960205078
353,136741,81.68023681640625,18.31975555419922
354,108682,92.03770446777344,7.962294101715088
355,108062,61.48320007324219,38.51680374145508
356,136467,63.480262756347656,36.519737243652344
357,106236,44.11359786987305,55.88640594482422
358,104497,23.148378372192383,76.85161590576172
359,109328,76.04644012451172,23.95355987548828
360,109307,71.04137420654297,28.9586238861084
361,108639,57.81330490112305,42.18669891357422
362,109253,69.12106323242188,30.878942489624023
363,109565,26.650556564331055,73.34944915771484
364,109050,66.58483123779297,33.41516876220703
365,108750,50.26786804199219,49.73213195800781
366,109142,75.19723510742188,24.802770614624023
367,136476,51.93939971923828,48.06059646606445
368,136461,60.99740982055664,39.002586364746094
369,108494,80.46320343017578,19.53679084777832
370,108506,59.191341400146484,40.808658599853516
371,109153,67.73287963867188,32.267112731933594
372,105154,43.12523651123047,56.87476348876953
373,107534,50.258052825927734,49.741947174072266
374,108143,9.426921844482422,90.57308197021484
375,106881,8.750052452087402,91.24994659423828
376,107903,61.39223098754883,38.60776901245117
377,136596,50.80939483642578,49.19060516357422
378,136454,75.12260437011719,24.87738800048828
379,108757,75.37496185302734,24.625041961669922
380,108208,92.0677261352539,7.932272434234619
381,109271,43.10812759399414,56.89186477661133
382,108409,33.76749801635742,66.23250579833984
383,108069,82.74616241455078,17.25383186340332
384,108511,83.39833068847656,16.601667404174805
385,136617,46.19120407104492,53.80880355834961
386,108657,53.37353515625,46.62646484375
387,109691,49.24341583251953,50.75658416748047
388,106298,33.79787063598633,66.2021255493164
389,104760,13.289759635925293,86.71023559570312
390,109572,53.03729248046875,46.962711334228516
391,105986,40.36236572265625,59.63763427734375
392,107555,69.61456298828125,30.385440826416016
393,107632,53.208255767822266,46.791748046875
394,109736,78.35333251953125,21.64666748046875
395,109833,63.29359436035156,36.706398010253906
396,136911,65.14456939697266,34.85543441772461
397,109134,63.31583786010742,36.68415451049805
398,136843,59.7501335144043,40.24986267089844
399,164010,69.53366088867188,30.466339111328125
400,109378,50.930660247802734,49.069339752197266
401,109052,90.36158752441406,9.638407707214355
402,162503,79.41065216064453,20.5893497467041
403,108263,58.721221923828125,41.27877426147461
404,107128,25.756853103637695,74.24314880371094
405,109713,84.56559753417969,15.43439769744873
406,108603,60.90351867675781,39.09647750854492
407,108994,77.04859161376953,22.951404571533203
408,108200,94.11664581298828,5.8833537101745605
409,109708,91.072509765625,8.927483558654785
410,108764,76.39868927001953,23.601318359375
411,108704,76.9338607788086,23.06613540649414
412,108698,79.01641082763672,20.983596801757812
413,165502,76.43946838378906,23.560535430908203
414,109564,45.163421630859375,54.836578369140625
415,107914,71.69486999511719,28.305131912231445
416,107077,24.56372833251953,75.436279296875
417,107526,64.10142517089844,35.89857482910156
418,105990,29.245859146118164,70.75414276123047
419,108641,75.54817962646484,24.451824188232422
420,107962,67.0418701171875,32.9581298828125
421,104876,32.842628479003906,67.1573715209961
422,109099,63.66222381591797,36.337772369384766
423,108878,66.32411193847656,33.675880432128906
424,136555,71.77737426757812,28.22262954711914
425,109630,68.94766235351562,31.05234146118164
426,136857,69.93856048583984,30.061445236206055
427,108753,84.17042541503906,15.829581260681152
428,109845,62.55353546142578,37.44646453857422
429,109375,67.78699493408203,32.2130012512207
430,108740,58.525814056396484,41.47418975830078
431,108765,65.58972930908203,34.41027069091797
432,109461,44.64836883544922,55.35163116455078
433,108163,60.512691497802734,39.487308502197266
434,109709,90.59027099609375,9.409722328186035
435,109082,71.92776489257812,28.072240829467773
436,106957,16.955137252807617,83.04486083984375
437,108754,63.78828430175781,36.21171569824219
438,108593,57.68594741821289,42.31405258178711
439,109824,64.51536560058594,35.48463439941406
440,109001,62.761741638183594,37.238250732421875
441,108068,74.0731430053711,25.926855087280273
442,108630,95.47003173828125,4.529973983764648
443,108989,94.0064468383789,5.993556499481201
444,109576,28.08304214477539,71.91695404052734
445,108680,92.34088897705078,7.6591105461120605
446,107617,25.953176498413086,74.04682922363281
447,107904,53.57450866699219,46.42548751831055
448,108169,76.8072509765625,23.1927547454834
449,136870,37.36066818237305,62.63933181762695
450,108780,57.13933181762695,42.86066818237305
451,108343,50.443660736083984,49.55633544921875
452,136803,44.36819076538086,55.631797790527344
453,159507,36.130638122558594,63.86935806274414
454,109386,41.73050308227539,58.269493103027344
455,108206,38.964698791503906,61.035301208496094
456,108695,73.46562194824219,26.534378051757812
457,108678,63.865840911865234,36.1341667175293
458,136552,70.59557342529297,29.404428482055664
459,107412,31.021392822265625,68.97859954833984
460,109472,16.087160110473633,83.91283416748047
461,136492,61.43517303466797,38.5648307800293
462,109150,50.99870681762695,49.00129318237305
463,105910,4.957805156707764,95.04219055175781
464,109495,36.039424896240234,63.9605827331543
465,108180,63.00476837158203,36.99523162841797
466,109224,52.59721755981445,47.40279006958008
467,107596,62.39904022216797,37.60095977783203
468,108497,20.346088409423828,79.6539077758789
469,107104,0.8479833602905273,99.15202331542969
470,107915,69.89437866210938,30.105621337890625
471,104474,31.955900192260742,68.04409790039062
472,107215,65.13822174072266,34.861778259277344
473,108098,27.573881149291992,72.42611694335938
474,108065,70.12215423583984,29.87784767150879
475,136459,65.64334869384766,34.35664749145508
476,136839,57.218353271484375,42.781646728515625
477,136590,65.11419677734375,34.885799407958984
478,108833,82.93757629394531,17.06243133544922
479,109842,39.39737319946289,60.602622985839844
480,104669,27.56810760498047,72.43189239501953
481,108741,51.29411697387695,48.70587921142578
482,136541,83.0469741821289,16.95302963256836
483,108515,78.44851684570312,21.551483154296875
484,109118,59.667198181152344,40.33279800415039
485,106864,17.591753005981445,82.40825653076172
486,109819,65.00239562988281,34.997615814208984
487,104666,50.45996856689453,49.54002380371094
488,108194,68.17057800292969,31.82942008972168
489,106067,7.0574259757995605,92.94257354736328
490,108413,45.980125427246094,54.01988220214844
491,108950,73.9101333618164,26.089862823486328
492,136438,72.7702407836914,27.22976303100586
493,109610,61.89682388305664,38.103172302246094
494,108706,64.04849243164062,35.951507568359375
495,109079,38.43278121948242,61.567222595214844
496,108289,62.60652542114258,37.393470764160156
497,136675,45.91204071044922,54.087955474853516
498,108960,84.48351287841797,15.516483306884766
499,109190,80.12554931640625,19.874446868896484
500,109246,62.62862014770508,37.371376037597656
501,107053,8.656915664672852,91.34307861328125
502,107918,77.00282287597656,22.99717903137207
503,108039,41.10053634643555,58.89946746826172
504,107870,82.83013916015625,17.169849395751953
505,108536,75.61713409423828,24.382869720458984
506,109398,80.65162658691406,19.348371505737305
507,108084,49.983734130859375,50.016265869140625
508,106180,51.18777084350586,48.81222915649414
509,108594,74.34809875488281,25.651905059814453
510,107133,47.01866912841797,52.98133087158203
511,106733,54.875892639160156,45.12410354614258
512,109731,74.92366790771484,25.076330184936523
513,136677,75.92322540283203,24.076772689819336
514,107358,44.79344177246094,55.20656204223633
515,106295,50.40272903442383,49.59727478027344
516,109161,86.98555755615234,13.014444351196289
517,136729,60.005863189697266,39.99413299560547
518,109634,77.27711486816406,22.7228946685791
519,136784,62.712825775146484,37.28717803955078
520,107960,70.8346939086914,29.16530990600586
521,109124,60.003639221191406,39.99635696411133
522,108869,70.15056610107422,29.849437713623047
523,107041,51.99700164794922,48.00299835205078
524,108442,84.51402282714844,15.485976219177246
525,106720,1.6399462223052979,98.36005401611328
526,108153,29.63162612915039,70.36837005615234
527,107182,82.00257873535156,17.997417449951172
528,107175,28.175682067871094,71.8243179321289
529,108357,61.393592834472656,38.606407165527344
530,109250,65.69535827636719,34.30464172363281
531,108423,95.85791015625,4.14208984375
532,107564,49.5650520324707,50.434940338134766
533,108823,66.3053970336914,33.694602966308594
534,107051,76.87649536132812,23.12350845336914
535,108045,47.871192932128906,52.12880325317383
536,109577,71.25871276855469,28.741287231445312
537,109857,72.93244171142578,27.067562103271484
538,109629,73.13050079345703,26.86949920654297
539,109839,75.32777404785156,24.672229766845703
540,106240,8.981130599975586,91.01885986328125
541,104925,74.77442932128906,25.225576400756836
542,107097,8.312713623046875,91.68728637695312
543,108406,36.70122528076172,63.29877471923828
544,107037,8.956718444824219,91.04328155517578
545,109263,46.76251220703125,53.23748779296875
546,107325,53.38962173461914,46.61037826538086
547,108415,33.36774826049805,66.63225555419922
548,109255,64.27420043945312,35.725799560546875
549,109693,59.69637680053711,40.303619384765625
550,136560,76.44631958007812,23.553680419921875
551,106855,38.48566818237305,61.51432800292969
552,108930,66.92628479003906,33.07371520996094
553,136584,54.70500183105469,45.29499816894531
554,162505,45.653038024902344,54.346961975097656
555,109320,69.07431030273438,30.92569351196289
556,106179,11.734114646911621,88.26588439941406
557,108981,75.42295837402344,24.57703971862793
558,108592,70.88172912597656,29.118268966674805
559,109732,67.19127655029297,32.808719635009766
560,107567,60.047019958496094,39.952980041503906
561,109133,59.10199737548828,40.89800262451172
562,109535,82.6446762084961,17.355329513549805
563,109593,31.600622177124023,68.39938354492188
564,109078,75.64311981201172,24.356882095336914
565,105922,59.3113899230957,40.68861389160156
566,108748,67.92255401611328,32.07744216918945
567,107123,40.24641036987305,59.75358963012695
568,108831,78.14912414550781,21.850875854492188
569,107959,74.19595336914062,25.80404281616211
570,109105,53.89689254760742,46.103111267089844
571,108927,63.57864761352539,36.42135238647461
572,108466,69.07649993896484,30.923503875732422
573,136558,78.6551742553711,21.34482765197754
574,108712,26.176326751708984,73.82367706298828
575,108689,63.27357482910156,36.72642135620117
576,108739,73.13143920898438,26.86856460571289
577,108874,82.1271743774414,17.872819900512695
578,136513,58.220184326171875,41.779815673828125
579,109861,62.550662994384766,37.4493408203125
580,108047,20.529401779174805,79.47059631347656
581,107964,45.94264221191406,54.05735397338867
582,107119,11.883179664611816,88.1168212890625
583,165509,38.99407196044922,61.00592803955078
584,164011,22.491334915161133,77.5086669921875
585,136829,30.292343139648438,69.70765686035156
586,109592,36.380126953125,63.619876861572266
587,108673,73.9786605834961,26.02132797241211
588,106033,9.296133995056152,90.70386505126953
589,107972,74.77527618408203,25.22472381591797
590,107239,35.185482025146484,64.81451416015625
591,106078,23.07210350036621,76.92790222167969
592,106741,22.070831298828125,77.92916870117188
593,107008,26.71564292907715,73.28436279296875
594,107263,23.66267967224121,76.33731842041016
595,109737,88.05558013916016,11.944414138793945
596,104515,31.21114158630371,68.78884887695312
597,108791,52.285396575927734,47.7146110534668
598,108230,67.62149810791016,32.37849426269531
599,109256,57.524776458740234,42.475223541259766
600,109043,69.55477905273438,30.445220947265625
601,109467,63.366817474365234,36.6331787109375
602,107168,60.78997802734375,39.21002197265625
603,106069,22.309497833251953,77.69050598144531
604,107530,62.15613555908203,37.84386444091797
605,108827,65.33724975585938,34.662742614746094
606,107973,73.48452758789062,26.51546859741211
607,107621,63.15379333496094,36.84620666503906
608,108703,47.915260314941406,52.08473205566406
609,136909,76.6566390991211,23.34335708618164
610,108684,82.51883697509766,17.481164932250977
611,108513,74.70762634277344,25.292373657226562
612,108213,97.94086456298828,2.0591297149658203
613,109478,52.57715606689453,47.42284393310547
614,108835,73.40805053710938,26.59195327758789
615,109285,70.47809600830078,29.52190399169922
616,109707,88.03968048095703,11.960325241088867
617,107132,30.56545639038086,69.43453979492188
618,109116,65.14129638671875,34.85871124267578
619,107021,38.18978500366211,61.81021499633789
620,108843,72.35108947753906,27.648908615112305
621,136681,67.73624420166016,32.263763427734375
622,107355,42.162193298339844,57.837806701660156
623,108237,90.84095001220703,9.159042358398438
624,165009,78.57067108154297,21.429330825805664
625,109302,57.82870101928711,42.171295166015625
626,108265,42.350547790527344,57.649452209472656
627,107970,43.855560302734375,56.144439697265625
628,107899,67.7406997680664,32.25929641723633
629,109438,34.949867248535156,65.05014038085938
630,108054,32.497684478759766,67.50230407714844
631,108623,45.275604248046875,54.72439956665039
632,108495,12.161437034606934,87.83856201171875
633,109500,32.5507926940918,67.44920349121094
634,109615,58.4050178527832,41.594974517822266
635,136600,58.633338928222656,41.366661071777344
636,136680,75.82267761230469,24.177318572998047
637,136559,74.3178482055664,25.682153701782227
638,136591,40.21139907836914,59.78860092163086
639,108279,86.50792694091797,13.492074966430664
640,107901,67.54554748535156,32.45446014404297
641,136645,36.717647552490234,63.2823600769043
642,109639,46.707584381103516,53.29241180419922
643,167503,67.58889770507812,32.41110610961914
644,109547,49.78319549560547,50.21681213378906
645,109852,44.14208984375,55.85791015625
646,136498,71.73848724365234,28.261518478393555
647,107539,54.3590202331543,45.6409797668457
648,136575,76.0277328491211,23.97226905822754
649,165510,69.54000854492188,30.45998764038086
650,108350,61.38496398925781,38.61503219604492
651,109392,79.34700775146484,20.652986526489258
652,109279,48.42136001586914,51.578636169433594
653,109632,85.40475463867188,14.59524154663086
654,107276,28.72609519958496,71.2739028930664
655,107157,24.535871505737305,75.46412658691406
656,104967,39.83374786376953,60.166255950927734
657,163004,78.32594299316406,21.674053192138672
658,108215,59.184444427490234,40.8155517578125
659,109735,57.69132995605469,42.30867385864258
660,136534,88.33946228027344,11.660541534423828
661,109330,58.101707458496094,41.89828872680664
662,108414,56.13368225097656,43.86632537841797
663,108604,68.47881317138672,31.521188735961914
664,108412,71.26280975341797,28.737184524536133
665,107227,13.376662254333496,86.62334442138672
