school_id,landsat_prob_fail,static_prob_fail,intervention,h50_fail_pred,h140_fail_pred,h230_fail_pred,h330_fail_pred
35154842,34.77674102783203,45.60780334472656,0,24.64179801940918,42.08258819580078,3.650790929794312,24.30125999450684
31222381,49.87128448486328,30.929861068725586,0,20.927021026611328,39.61127471923828,3.2373104095458984,20.22550773620605
41130359,52.6909065246582,13.81997013092041,0,18.95989227294922,54.26946258544922,65.95067596435547,8.801507949829102
35042559,39.95810317993164,38.72132873535156,0,17.413074493408207,63.99615859985352,60.89625930786133,34.850574493408196
33069590,57.72145462036133,59.61766815185547,0,28.318756103515625,38.67889404296875,34.41215133666992,45.57738494873047
33052808,46.49822235107422,26.06692886352539,0,71.02862548828125,38.26152801513672,70.70198822021484,32.837574005126946
33059152,62.826866149902344,77.9927749633789,0,58.966590881347656,28.656497955322266,44.49759292602539,39.665775299072266
35140041,27.48237228393555,19.880197525024414,0,30.65688323974609,22.36679077148437,45.5430679321289,52.66858291625977
33100985,35.21906280517578,36.90977096557617,0,22.323123931884766,22.91598701477051,42.54924011230469,37.44811248779297
35164926,49.21269226074219,20.553993225097656,0,10.198809623718262,8.251908302307129,20.93061065673828,20.768877029418945
35141100,47.5288314819336,5.103856086730957,0,44.9451789855957,14.636619567871096,15.037184715270994,12.449974060058596
35802578,23.1080379486084,24.17532730102539,0,48.33635330200195,8.597247123718263,17.354001998901367,27.22473526000977
41152689,31.607240676879886,30.15834045410156,0,5.066146373748778,13.823254585266113,9.07466983795166,48.82983016967773
35116853,31.734317779541016,17.086591720581055,0,41.32316970825195,12.54428005218506,2.447899580001831,6.3169660568237305
35112689,33.683807373046875,15.99892807006836,0,24.958251953125,24.547075271606445,20.627843856811523,46.82196044921875
35108509,33.443702697753906,21.3342227935791,0,11.678176879882812,39.70075225830078,17.777772903442386,31.977474212646484
35108194,34.851730346679695,33.443653106689446,0,40.24353790283203,44.16511535644531,9.328618049621582,19.68173599243164
33067830,44.32289123535156,31.00211334228516,0,25.252124786376953,44.89704895019531,44.7158317565918,53.25958251953125
35153953,26.998016357421875,19.936819076538086,0,53.91210174560547,37.3965072631836,51.97561264038086,40.22872924804688
35172613,23.783485412597656,29.30849838256836,0,7.20817232131958,13.618308067321776,45.06956481933594,16.72824478149414
35188785,33.59259414672852,18.081422805786133,0,4.510782241821289,20.81149101257324,38.30265808105469,18.620027542114254
33067996,17.96497344970703,23.547931671142575,0,38.82900619506836,31.493911743164066,22.99575042724609,34.239601135253906
35160271,53.18916320800781,23.60251617431641,0,39.867923736572266,45.77059936523438,10.222503662109377,35.49772262573242
35142724,32.79976272583008,42.37373352050781,0,9.267987251281738,17.503681182861328,35.90011215209961,8.784699440002441
33069476,62.962257385253906,26.5601749420166,0,18.518178939819336,25.827152252197266,67.30227661132811,52.78214645385742
31193097,45.75021743774414,45.86986541748047,0,14.48681926727295,3.059309244155884,32.50314712524414,17.77390480041504
31338036,55.34309005737305,40.56207656860352,0,38.87423324584961,61.32211685180664,21.655000686645508,29.27375221252441
35924854,38.08061599731445,11.400588989257812,0,31.08997344970703,35.309913635253906,42.9722900390625,49.73692321777344
33169306,34.007064819335945,52.20607376098633,0,16.024726867675778,36.96407699584961,12.481377601623535,42.57377243041992
35138198,35.253623962402344,20.866844177246094,0,38.30689239501953,36.6396713256836,44.60630416870117,51.72540664672852
35143959,33.462162017822266,59.61882019042969,0,7.10069465637207,5.646880626678468,9.550223350524902,3.3539884090423584
33036691,41.76716232299805,32.62831497192383,0,32.52422332763672,35.28659439086914,63.600807189941406,27.282699584960934
35912897,20.389633178710934,40.84553527832031,0,51.27020645141602,68.60312652587889,83.86131286621094,36.05113220214844
35030235,40.029029846191406,22.79215812683105,0,39.14679336547852,48.83570861816406,17.051782608032227,28.5892391204834
33093890,37.48136520385742,31.28993225097656,0,24.438861846923828,37.76784133911133,9.888805389404297,39.108158111572266
35165773,32.94485092163086,39.77215194702149,0,1.6895601749420166,6.363137245178223,2.68287205696106,2.4760451316833496
33064601,31.146902084350586,23.163782119750977,0,7.713642597198486,20.42115592956543,6.233427047729492,21.01041412353516
41102304,57.09159469604492,25.16374015808105,0,43.222938537597656,26.65002632141113,44.01155853271485,43.183536529541016
35152900,27.5118408203125,20.823841094970703,0,2.9681637287139893,49.821998596191406,38.7327880859375,20.124128341674805
33041601,62.009544372558594,33.576831817626946,0,14.58314323425293,24.62648200988769,34.809375762939446,46.65181350708008
35026839,38.35792541503906,62.66110610961914,0,37.81742858886719,57.039405822753906,33.572967529296875,18.250991821289066
35012142,32.192432403564446,68.4195556640625,0,49.954750061035156,45.09701919555664,37.54838562011719,45.55596923828125
31305723,52.50579071044922,29.836610794067386,0,7.622802257537843,48.26404190063477,41.9020881652832,9.52140998840332
31015113,66.86075592041016,26.456302642822266,0,45.68326950073242,54.35373306274414,61.20928573608398,88.80770874023438
31002364,50.96238327026367,72.99457550048828,0,47.2651596069336,32.83471298217773,50.074928283691406,27.04451942443848
35813936,23.35386657714844,6.355062961578369,0,4.024337768554688,4.733174800872803,48.14810180664063,8.029186248779299
35040459,17.32241439819336,4.856886386871338,0,30.44773101806641,8.462092399597168,32.83892822265625,41.09241485595703
31218529,64.01678466796875,35.206478118896484,0,7.696420669555664,59.387596130371094,26.72011947631836,1.0865362882614136
35113025,61.43295288085938,49.61419296264648,0,44.33740997314453,56.25374221801758,44.66114044189453,36.80764770507813
35300299,33.28591537475586,8.432710647583008,0,6.180632591247559,25.359975814819336,3.7384166717529297,13.312270164489744
31257397,26.440343856811523,30.994129180908203,0,46.412025451660156,42.942115783691406,33.02602005004883,5.696022987365723
31013935,40.09347152709961,41.76454162597656,0,10.252628326416016,39.02314758300781,34.016876220703125,40.652587890625
41027710,45.71112823486328,79.54680633544922,0,62.44284439086914,42.84446334838867,20.78494644165039,53.31820678710938
35154611,28.289159774780273,19.34954261779785,0,40.73666763305664,11.772958755493164,44.2628173828125,48.20260238647461
35114030,31.46524429321289,53.25310134887695,0,33.96018600463867,49.52867126464844,12.104841232299805,26.21327018737793
35803868,31.16706085205078,50.43066787719727,0,3.23026967048645,5.945090770721436,1.29820454120636,1.3335094451904297
33015546,58.942848205566406,29.81981658935547,0,7.18923807144165,8.414973258972168,40.51538848876953,44.0471305847168
31260762,41.582984924316406,38.7352409362793,0,13.202862739562988,10.992350578308104,1.5612324476242063,1.1169706583023071
