,school_id,prob_fail,prob_pass
0,105278,12.340042114257812,87.65995788574219
1,104677,17.92850685119629,82.07149505615234
2,106515,9.735638618469238,90.26435852050781
3,108817,68.68035888671875,31.31963539123535
4,108339,28.006851196289062,71.9931411743164
5,107243,20.38517189025879,79.61482238769531
6,108891,58.67013931274414,41.32986068725586
7,108939,89.4012680053711,10.598731994628906
8,106774,26.333099365234375,73.66690826416016
9,104647,14.705538749694824,85.29446411132812
10,109336,77.02630615234375,22.973690032958984
11,107506,50.61625289916992,49.38374710083008
12,105037,23.096986770629883,76.90300750732422
13,106234,17.39451026916504,82.60548400878906
14,108517,41.812034606933594,58.18796920776367
15,109370,30.47083854675293,69.52915954589844
16,107151,67.85111236572266,32.14888381958008
17,136880,47.70509719848633,52.29490280151367
18,107668,39.19503402709961,60.804962158203125
19,108179,27.84455680847168,72.15544891357422
20,136684,70.77288055419922,29.227123260498047
21,136470,38.47988510131836,61.520111083984375
22,164511,50.5053825378418,49.49461364746094
23,107144,44.603939056396484,55.396060943603516
24,106492,7.937406063079834,92.06259155273438
25,109840,34.893592834472656,65.10640716552734
26,105940,16.68988800048828,83.31011199951172
27,104632,54.943023681640625,45.05697250366211
28,107869,78.09479522705078,21.905202865600586
29,105837,27.400922775268555,72.59907531738281
30,136535,75.77312469482422,24.226871490478516
31,108145,55.460018157958984,44.539981842041016
32,109071,90.000244140625,9.999750137329102
33,106429,4.922262668609619,95.0777359008789
34,105104,25.799448013305664,74.20054626464844
35,159509,20.680702209472656,79.31929779052734
36,162508,73.6247329711914,26.375261306762695
37,107561,17.89201545715332,82.10798645019531
38,106087,19.34382438659668,80.65617370605469
39,109715,36.315773010253906,63.68421936035156
40,108124,10.216032981872559,89.78397369384766
41,107457,37.444034576416016,62.55596923828125
42,109693,63.8765869140625,36.12342071533203
43,105309,29.38254737854004,70.6174545288086
44,105937,23.486434936523438,76.51356506347656
45,105466,59.012691497802734,40.9873046875
46,104586,46.97732162475586,53.02267837524414
47,109328,68.62063598632812,31.37936019897461
48,109231,50.23417663574219,49.76582336425781
49,107856,44.28740692138672,55.71259307861328
50,108637,55.46778869628906,44.53221130371094
51,109516,46.42448806762695,53.57551574707031
52,107040,37.50749969482422,62.492496490478516
53,109781,40.466575622558594,59.533424377441406
54,136693,69.4194564819336,30.580543518066406
55,108619,38.39742660522461,61.60257339477539
56,136485,77.8617172241211,22.138286590576172
57,158528,32.482017517089844,67.51797485351562
58,109358,50.06034469604492,49.939659118652344
59,108052,24.918014526367188,75.08197784423828
60,159506,63.50117492675781,36.49882888793945
61,158520,17.421499252319336,82.57849884033203
62,106248,23.218158721923828,76.7818374633789
63,109263,27.696367263793945,72.30362701416016
64,107425,33.433502197265625,66.5665054321289
65,109001,43.17949676513672,56.82050704956055
66,107749,53.53713607788086,46.46286392211914
67,106448,7.029079437255859,92.97091674804688
68,107585,26.14997100830078,73.85002899169922
69,106090,21.47149085998535,78.52851104736328
70,109628,58.24202346801758,41.75798034667969
71,136456,63.85350036621094,36.14650344848633
72,109545,41.743106842041016,58.256893157958984
73,107824,9.8149995803833,90.18499755859375
74,159503,19.109899520874023,80.89010620117188
75,109171,75.04681396484375,24.953187942504883
76,109385,67.58956909179688,32.410423278808594
77,105446,25.046098709106445,74.95390319824219
78,107540,38.064239501953125,61.935760498046875
79,104503,13.298447608947754,86.70155334472656
80,105967,27.478050231933594,72.5219497680664
81,105713,15.157649993896484,84.84234619140625
82,105656,7.377105236053467,92.62289428710938
83,109320,86.07494354248047,13.92505931854248
84,105032,57.01830291748047,42.9817008972168
85,159528,20.062755584716797,79.93724060058594
86,108427,23.149423599243164,76.85057830810547
87,109559,29.893526077270508,70.1064682006836
88,108873,63.700653076171875,36.29935073852539
89,106013,35.883018493652344,64.11698150634766
90,108771,44.44804382324219,55.55195617675781
91,104922,78.45478057861328,21.545215606689453
92,106568,67.9519271850586,32.04806900024414
93,136660,74.02192687988281,25.978076934814453
94,107587,70.27633666992188,29.723665237426758
95,108105,33.098236083984375,66.90176391601562
96,109644,65.66461181640625,34.335384368896484
97,105425,2.0587987899780273,97.94120025634766
98,136484,76.44556427001953,23.55443572998047
99,105358,13.377716064453125,86.62228393554688
100,104892,71.48779296875,28.51220703125
101,109021,53.56052017211914,46.439483642578125
102,104506,47.994964599609375,52.005035400390625
103,108932,77.06673431396484,22.933258056640625
104,105676,22.277328491210938,77.72267150878906
105,106108,10.838542938232422,89.16146087646484
106,107870,51.863800048828125,48.13619613647461
107,107989,30.434152603149414,69.56584167480469
108,109834,70.7471923828125,29.25281524658203
109,136551,85.05741119384766,14.942595481872559
110,108306,74.91114807128906,25.088850021362305
111,107912,6.534215927124023,93.46578216552734
112,109411,87.03789520263672,12.962104797363281
113,108131,55.8583869934082,44.14161682128906
114,104487,7.7997965812683105,92.20021057128906
115,109706,31.72760009765625,68.27239990234375
116,108150,61.306427001953125,38.693565368652344
117,105616,20.027339935302734,79.97266387939453
118,109471,80.6405029296875,19.3594970703125
119,107252,45.837669372558594,54.162322998046875
120,107557,52.49916458129883,47.50083541870117
121,163505,24.473709106445312,75.52629089355469
122,109237,84.37749481201172,15.622502326965332
123,108183,23.22249412536621,76.77750396728516
124,108193,43.744300842285156,56.255699157714844
