school_id,landsat_prob_fail,static_prob_fail,intervention,h50_fail_pred,h140_fail_pred,h230_fail_pred,h330_fail_pred
106162,47.8733024597168,1.6527248620986938,0,35.6578483581543,33.53943634033203,31.875732421875,20.148334503173828
109501,52.331138610839844,56.05820846557617,0,-1.0,-1.0,-1.0,-1.0
106122,1.6873379945755005,2.1322684288024902,0,23.755712509155273,15.70232391357422,31.202375411987305,47.44275283813477
136625,61.02111434936523,83.50580596923828,0,65.56977844238281,33.52493667602539,28.07479858398437,60.20044708251953
109210,73.6330337524414,65.80742645263672,0,-1.0,-1.0,-1.0,-1.0
107674,22.91973114013672,63.4226188659668,0,40.3836784362793,25.494140625,15.734314918518065,25.38878631591797
104842,6.974177837371826,21.048152923583984,0,61.55703735351562,27.32485198974609,31.244325637817386,44.08661651611328
106388,6.150226593017577,5.750154972076416,0,-1.0,-1.0,-1.0,-1.0
105082,25.42824363708496,45.4356575012207,0,34.614452362060554,32.258285522460945,19.166667938232425,25.005615234375
105011,5.527240753173828,7.573629379272461,0,36.24519348144531,22.5394344329834,46.45349884033203,59.88285446166992
106302,20.32259750366211,13.067611694335938,0,51.44324493408203,18.99481010437012,40.89296340942383,48.92236709594727
104777,11.540926933288574,69.72014617919922,0,-1.0,-1.0,-1.0,-1.0
104538,30.12152671813965,8.976259231567383,0,34.99713897705078,53.41771697998047,60.37559509277344,31.77107048034668
107672,33.49930953979492,43.57860565185547,0,14.712177276611328,32.14894485473633,13.47186279296875,19.82060432434082
104805,4.074610710144043,42.60860824584961,0,-1.0,-1.0,-1.0,-1.0
108048,42.67967224121094,11.995596885681152,0,60.55525588989258,32.82208633422852,76.94517517089844,42.38518142700195
136595,30.8499755859375,86.18711853027344,0,59.96675491333008,62.96883773803711,42.521297454833984,66.98989868164061
106312,11.312188148498535,12.503274917602539,0,61.87759017944336,24.669910430908203,36.344539642333984,33.055503845214844
105657,4.1325697898864755,7.1662635803222665,0,-1.0,-1.0,-1.0,-1.0
105253,17.301828384399414,27.13180732727051,0,-1.0,-1.0,-1.0,-1.0
107502,6.669633865356445,13.886363983154295,0,16.2740478515625,15.019500732421875,10.044269561767578,11.910483360290527
105022,8.887819290161133,23.32086753845215,0,43.489688873291016,40.320091247558594,31.91294288635254,41.15021514892578
107747,11.101827621459961,27.061748504638672,0,17.726722717285156,9.514188766479492,17.415325164794922,23.82633972167969
105196,5.926084041595459,16.51375961303711,0,51.32807922363281,20.71990776062012,25.22296524047852,26.741891860961914
105858,0.8564239144325256,12.01162052154541,0,17.902009963989258,7.792220115661621,20.703330993652344,26.026752471923828
107395,7.054068088531494,38.022987365722656,0,-1.0,-1.0,-1.0,-1.0
107603,41.58135223388672,51.596153259277344,0,-1.0,-1.0,-1.0,-1.0
105327,9.29574489593506,9.887828826904297,0,19.652469635009766,23.50946044921875,14.371800422668455,29.54620742797852
109586,51.89347839355469,30.97646331787109,0,-1.0,-1.0,-1.0,-1.0
109018,57.526939392089844,55.3873519897461,0,-1.0,-1.0,-1.0,-1.0
107696,32.192581176757805,56.81447219848633,0,-1.0,-1.0,-1.0,-1.0
157505,11.996537208557127,72.42244720458984,0,48.30658721923828,14.129745483398438,52.2583122253418,38.86809158325195
109183,88.13029479980469,53.68072891235352,0,-1.0,-1.0,-1.0,-1.0
106768,67.90161895751953,28.47760581970215,0,33.97329330444336,22.34352684020996,16.768571853637695,19.160024642944336
107261,76.2555160522461,39.53159713745117,0,-1.0,-1.0,-1.0,-1.0
104627,22.79396247863769,34.620567321777344,0,18.79022979736328,19.3336124420166,38.07363510131836,25.214773178100586
107825,34.49965286254883,3.236164093017578,0,23.779788970947266,18.637691497802734,37.42570877075195,44.58377075195313
107424,3.3504109382629395,19.95102882385254,0,65.9007568359375,44.959266662597656,10.869879722595217,48.84356689453125
105574,3.2246429920196533,23.10413360595703,0,15.446794509887695,31.745777130126953,19.06746482849121,15.254400253295898
106356,16.556106567382812,9.975135803222656,0,-1.0,-1.0,-1.0,-1.0
106352,43.09169387817383,44.88744735717773,0,26.405620574951172,8.973288536071777,9.057836532592773,5.8457703590393075
105358,6.249605655670166,38.670860290527344,0,-1.0,-1.0,-1.0,-1.0
109218,76.43394470214844,38.76038360595703,0,-1.0,-1.0,-1.0,-1.0
105619,24.00211524963379,0.8951227068901062,0,12.22145938873291,13.220721244812012,24.45529937744141,11.47998046875
136877,54.64537811279297,61.16925048828125,0,-1.0,-1.0,-1.0,-1.0
106378,2.5134429931640625,10.325599670410156,0,-1.0,-1.0,-1.0,-1.0
104923,62.87676620483398,71.96868896484375,0,-1.0,-1.0,-1.0,-1.0
106144,5.262929916381836,2.4559400081634517,0,-1.0,-1.0,-1.0,-1.0
107837,31.04724311828613,6.568645000457764,0,-1.0,-1.0,-1.0,-1.0
105943,2.2009313106536865,10.394330978393556,0,38.13956832885742,14.283138275146484,29.50335693359375,27.62954330444336
105854,0.9536491632461548,40.75129699707031,0,-1.0,-1.0,-1.0,-1.0
107909,47.12399673461914,54.2302131652832,0,-1.0,-1.0,-1.0,-1.0
107685,26.91847419738769,63.80836486816406,0,50.79414749145508,59.05364227294922,30.162616729736328,23.44008636474609
108943,73.56745910644531,57.7081069946289,0,-1.0,-1.0,-1.0,-1.0
106819,48.00534439086914,34.706069946289055,0,-1.0,-1.0,-1.0,-1.0
162504,63.5586929321289,45.5006103515625,0,-1.0,-1.0,-1.0,-1.0
106123,9.137253761291504,21.855037689208984,0,43.80943298339844,43.729888916015625,38.35259628295898,36.44940948486328
108691,84.13209533691406,52.63086700439453,0,-1.0,-1.0,-1.0,-1.0
106566,11.039385795593262,7.708301544189452,0,17.219318389892578,33.092628479003906,37.683860778808594,51.05555725097656
105034,16.270933151245114,6.71448278427124,0,-1.0,-1.0,-1.0,-1.0
105695,6.051679611206055,13.638617515563965,0,21.74608039855957,57.54478454589844,58.23458480834961,34.38452911376953
105562,3.787065267562866,2.8348329067230225,0,50.79978561401367,24.15439224243164,44.0070915222168,24.000436782836914
107002,46.3184928894043,4.187825679779054,0,16.021186828613278,19.123485565185547,36.27471923828125,47.662841796875
107517,3.402879476547241,31.88055992126465,0,24.99341583251953,13.385605812072756,17.285242080688473,27.543567657470703
106260,9.63864517211914,2.1949498653411865,0,29.891923904418945,42.108665466308594,22.88129234313965,43.62926864624024
107805,21.208492279052734,37.98111343383789,0,-1.0,-1.0,-1.0,-1.0
106931,15.902578353881836,30.07708740234375,0,-1.0,-1.0,-1.0,-1.0
105320,1.2382943630218506,9.432351112365724,0,-1.0,-1.0,-1.0,-1.0
106138,19.565717697143555,17.617815017700195,0,7.844943046569824,20.179296493530273,23.74755668640137,24.07854652404785
106406,10.18129825592041,14.395831108093262,0,-1.0,-1.0,-1.0,-1.0
105208,3.850215196609497,66.51612091064453,0,33.71874237060547,34.399002075195305,30.95667266845703,31.05010414123535
106666,25.795188903808594,46.5103759765625,0,24.16308403015137,11.18083667755127,24.10226821899414,40.83346557617188
109087,74.42494201660156,45.34583282470703,0,44.28236389160156,47.48213195800781,39.873870849609375,45.74422836303711
106890,48.75155258178711,18.33419418334961,0,-1.0,-1.0,-1.0,-1.0
105419,11.127591133117676,15.67370891571045,0,-1.0,-1.0,-1.0,-1.0
105741,11.931150436401367,25.68835639953613,0,-1.0,-1.0,-1.0,-1.0
108281,88.68975830078125,51.33738708496094,0,38.86176300048828,38.4119758605957,43.66932678222656,40.88521194458008
105524,3.785477161407471,15.590927124023438,0,-1.0,-1.0,-1.0,-1.0
104686,11.393564224243164,16.872852325439453,0,-1.0,-1.0,-1.0,-1.0
105632,5.554757595062256,14.926796913146973,0,-1.0,-1.0,-1.0,-1.0
109106,58.06698226928711,21.063217163085934,0,23.949419021606445,15.142515182495115,46.41584777832031,34.408878326416016
106947,9.976335525512695,30.174678802490234,0,-1.0,-1.0,-1.0,-1.0
106627,52.21231460571289,12.71674919128418,0,17.808250427246094,21.4439697265625,42.58107376098633,34.24868011474609
107675,24.72832298278809,40.2778434753418,0,38.03376388549805,39.42588424682617,47.16639709472656,27.82471466064453
104699,21.230438232421875,13.935476303100586,0,-1.0,-1.0,-1.0,-1.0
104818,30.10770034790039,51.8092269897461,0,46.14551544189453,34.98004913330078,37.1533432006836,56.09185028076172
105492,2.3242604732513428,2.54514479637146,0,-1.0,-1.0,-1.0,-1.0
106827,36.050968170166016,6.9649415016174325,0,29.791202545166016,13.253479957580565,11.28017520904541,39.63330459594727
104508,25.95456504821777,51.737205505371094,0,-1.0,-1.0,-1.0,-1.0
108726,75.12527465820312,39.50621032714844,0,-1.0,-1.0,-1.0,-1.0
105519,9.612135887145996,9.03548812866211,0,-1.0,-1.0,-1.0,-1.0
104503,26.25621032714844,19.55171203613281,0,31.359905242919922,16.971487045288086,22.7465877532959,32.800094604492195
106126,9.626107215881348,11.517090797424315,0,25.22645568847656,34.004501342773445,21.261594772338867,16.587530136108402
104530,22.69611740112305,10.757194519042967,0,26.68268966674805,36.70258331298828,36.48392105102539,67.24750518798828
105030,0.3150423467159271,1.3096940517425537,0,28.73624610900879,7.0097432136535645,18.384111404418945,20.82259750366211
105789,4.774768829345703,25.578571319580078,0,19.36370658874512,35.24579620361328,32.76124954223633,35.88325500488281
159515,19.956565856933594,27.7127628326416,0,-1.0,-1.0,-1.0,-1.0
106874,6.048716068267822,20.23537826538086,0,-1.0,-1.0,-1.0,-1.0
106181,26.90045547485352,58.35525894165039,0,46.6944808959961,35.60430908203125,21.009864807128906,17.421379089355472
107641,16.78000259399414,34.89815902709961,0,51.22321319580078,25.65829086303711,42.790828704833984,29.71217918395996
105365,11.988532066345215,39.9809799194336,0,-1.0,-1.0,-1.0,-1.0
105748,10.556864738464355,21.465362548828125,0,-1.0,-1.0,-1.0,-1.0
105745,2.81975531578064,14.071364402770994,0,27.95044708251953,38.66449737548828,31.005815505981445,27.80925941467285
136794,73.34397888183594,67.59241485595703,0,41.012657165527344,63.80507278442383,40.5388298034668,36.18906784057617
109337,71.06311798095703,36.719539642333984,0,-1.0,-1.0,-1.0,-1.0
105446,4.2258830070495605,17.307039260864258,0,50.98847579956055,39.2679557800293,29.161495208740234,25.57317352294922
108868,70.34468841552734,47.39915084838867,0,39.95398330688477,20.833459854125977,35.430206298828125,15.84431266784668
106238,11.357260704040527,1.2925289869308472,0,43.94438171386719,16.702810287475586,23.990190505981445,20.739442825317386
105712,1.6796227693557741,19.55267143249512,0,-1.0,-1.0,-1.0,-1.0
104949,31.47809791564941,39.09261703491211,0,-1.0,-1.0,-1.0,-1.0
107496,13.321861267089846,9.431498527526855,0,39.83180236816406,26.0488395690918,7.818704128265381,46.12858963012695
106418,25.30261611938477,23.18754768371582,0,-1.0,-1.0,-1.0,-1.0
104950,72.29814147949219,23.822437286376953,0,-1.0,-1.0,-1.0,-1.0
107468,22.88863754272461,42.37002944946289,0,-1.0,-1.0,-1.0,-1.0
107898,29.10769844055176,62.48468780517578,0,70.20121002197266,41.85963439941406,32.77591323852539,71.42407989501953
104909,54.97079467773438,48.76792907714844,0,44.5337028503418,22.106090545654297,21.657915115356445,41.12382888793945
106716,21.215600967407227,16.65511131286621,0,-1.0,-1.0,-1.0,-1.0
106807,23.12848472595215,34.407310485839844,0,14.09567165374756,26.663679122924805,38.88054656982422,48.50767135620117
105994,30.829256057739254,10.464360237121582,0,46.703330993652344,27.47517204284668,34.81987762451172,34.189640045166016
104675,17.006963729858402,29.14997100830078,0,17.310495376586914,30.68869781494141,31.335004806518555,17.358821868896484
107707,11.192193984985352,45.81932830810547,0,37.71005630493164,39.20734786987305,42.75642776489258,45.82550430297852
106034,40.52751541137695,59.52597427368164,0,-1.0,-1.0,-1.0,-1.0
104832,3.594681978225708,56.77621459960938,0,30.042421340942386,57.58810806274414,35.38069152832031,41.247371673583984
105122,11.276424407958984,13.194998741149902,0,-1.0,-1.0,-1.0,-1.0
105494,4.292295455932616,2.836997509002685,0,13.782012939453125,21.51971244812012,15.410548210144045,26.283750534057614
107109,13.388976097106935,13.031048774719238,0,-1.0,-1.0,-1.0,-1.0
