,school_id,intervention,actual_mean,predicted_mean,error
0,106162,0,29.0,27.8915,1.1084999999999994
1,109501,0,31.24,30.632599999999954,0.6074000000000446
2,106122,0,27.77,28.46439999999999,0.694399999999991
3,136625,0,28.92,26.51650000000002,2.4034999999999833
4,109210,0,31.92,28.20780000000003,3.712199999999971
5,107674,0,37.36,35.27850000000003,2.08149999999997
6,104842,0,35.69,34.04900000000002,1.640999999999977
7,106388,0,35.24,32.98639999999997,2.2536000000000342
8,105082,0,36.77,34.09899999999999,2.6710000000000136
9,105011,0,32.81,32.03999999999998,0.7700000000000244
10,106302,0,28.78,29.74280000000004,0.9628000000000405
11,104777,0,28.38,30.05100000000004,1.671000000000042
12,104538,0,36.91,33.09069999999998,3.8193000000000197
13,107672,0,30.75,30.463099999999994,0.28690000000000637
14,104805,0,34.91,33.67499999999996,1.235000000000035
15,108048,0,33.58,31.259599999999974,2.320400000000024
16,136595,0,26.47,22.420900000000003,4.049099999999996
17,106312,0,29.45,29.96439999999997,0.51439999999997
18,105657,0,29.22,30.38609999999996,1.166099999999961
19,105253,0,30.82,30.735900000000026,0.08409999999997453
20,107502,0,30.68,31.701699999999963,1.0216999999999636
21,105022,0,37.15,31.472499999999997,5.677500000000002
22,107747,0,30.93,31.132099999999973,0.20209999999997308
23,105196,0,32.05,33.431299999999986,1.3812999999999889
24,105858,0,30.28,31.706300000000038,1.4263000000000368
25,107395,0,32.21,31.369600000000027,0.8403999999999741
26,107603,0,31.03,28.336000000000013,2.6939999999999884
27,105327,0,35.77,34.492399999999996,1.2776000000000067
28,109586,0,34.59,31.34870000000004,3.2412999999999634
29,109018,0,26.0,23.899999999999995,2.100000000000005
30,107696,0,34.86,31.02460000000001,3.8353999999999893
31,157505,0,27.1,28.19989999999996,1.099899999999959
32,109183,0,31.09,27.48419999999999,3.605800000000009
33,106768,0,30.29,29.574599999999982,0.7154000000000167
34,107261,0,31.47,26.86429999999997,4.605700000000027
35,104627,0,30.43,31.275499999999955,0.8454999999999551
36,107825,0,37.64,30.1101,7.529900000000001
37,107424,0,34.63,32.72960000000005,1.900399999999955
38,105574,0,37.76,35.81150000000004,1.9484999999999602
39,106356,0,33.85,34.05019999999996,0.20019999999995974
40,106352,0,35.87,33.48749999999995,2.38250000000005
41,105358,0,27.22,27.960399999999982,0.7403999999999833
42,109218,0,26.41,24.504,1.9059999999999988
43,105619,0,28.56,33.79400000000001,5.234000000000012
44,136877,0,30.88,29.22170000000004,1.658299999999958
45,106378,0,35.96,33.12130000000002,2.8386999999999816
46,104923,0,33.65,17.882600000000025,15.767399999999974
47,106144,0,31.18,32.00089999999997,0.8208999999999733
48,107837,0,30.74,32.06159999999998,1.3215999999999788
49,105943,0,32.79,33.47009999999999,0.6800999999999888
50,105854,0,39.11,37.17200000000002,1.937999999999981
51,107909,0,36.06,23.509999999999994,12.550000000000008
52,107685,0,30.59,30.036800000000024,0.5531999999999755
53,108943,0,29.29,25.425800000000013,3.864199999999986
54,106819,0,33.7,29.46499999999998,4.235000000000024
55,162504,0,28.08,25.027099999999987,3.0529000000000117
56,106123,0,32.02,32.15099999999999,0.13099999999998602
57,108691,0,26.63,24.00750000000004,2.6224999999999596
58,106566,0,30.27,30.994999999999994,0.7249999999999943
59,105034,0,37.89,36.633699999999976,1.2563000000000244
60,105695,0,29.78,29.892100000000024,0.11210000000002296
61,105562,0,34.63,34.017000000000046,0.6129999999999569
62,107002,0,30.74,30.618699999999954,0.12130000000004415
63,107517,0,30.64,32.51339999999998,1.8733999999999824
64,106260,0,27.76,28.21690000000003,0.4569000000000294
65,107805,0,32.57,31.181500000000018,1.3884999999999827
66,106931,0,33.13,32.500300000000045,0.6296999999999571
67,105320,0,35.63,34.79430000000005,0.835699999999953
68,106138,0,29.18,31.67969999999999,2.49969999999999
69,106406,0,32.66,32.727500000000006,0.06750000000000966
70,105208,0,38.46,36.064300000000024,2.3956999999999766
71,106666,0,33.81,32.33159999999997,1.478400000000029
72,109087,0,26.96,24.29650000000001,2.663499999999992
73,106890,0,31.87,25.267700000000005,6.602299999999996
74,105419,0,35.0,34.2519,0.7481000000000009
75,105741,0,34.46,34.459900000000026,9.999999997489795e-05
76,108281,0,29.83,25.994499999999974,3.8355000000000246
77,105524,0,35.06,33.63239999999998,1.4276000000000195
78,104686,0,33.3,34.06390000000002,0.7639000000000209
79,105632,0,30.07,30.64860000000002,0.5786000000000193
80,109106,0,30.81,29.872699999999973,0.9373000000000253
81,106947,0,33.64,33.64229999999999,0.002299999999991087
82,106627,0,31.94,30.620300000000025,1.3196999999999761
83,107675,0,29.71,29.13540000000002,0.5745999999999825
84,104699,0,37.34,33.880800000000015,3.4591999999999885
85,104818,0,29.32,29.736400000000007,0.41640000000000654
86,105492,0,33.2,33.41169999999997,0.21169999999996492
87,106827,0,34.63,33.69020000000005,0.9397999999999556
88,104508,0,29.52,30.05549999999999,0.5354999999999919
89,108726,0,33.31,30.64529999999996,2.6647000000000425
90,105519,0,28.0,29.018500000000003,1.018500000000003
91,104503,0,27.61,29.03420000000002,1.4242000000000203
92,106126,0,29.93,32.308299999999996,2.378299999999996
93,104530,0,32.75,31.799100000000003,0.9508999999999972
94,105030,0,37.82,36.008300000000034,1.8116999999999663
95,105789,0,37.39,36.21519999999999,1.1748000000000118
96,159515,0,27.33,27.50679999999997,0.17679999999997165
97,106874,0,31.81,33.31909999999999,1.509099999999993
98,106181,0,28.38,29.378500000000045,0.9985000000000461
99,107641,0,34.76,31.023200000000003,3.7367999999999952
